short_name,nationality,overall,player_positions
A. Guira,Burkina Faso,61,CM
K. Kiercz,Poland,61,CB
Jeon Hyeon Chul,Korea Republic,61,"CF, CAM, ST"
M. Tičinović,Croatia,61,"RB, RM, LB"
R. Vollath,Germany,61,GK
A. Nkili,South Africa,61,"CB, CDM"
A. Čulina,Croatia,61,"LM, RM"
R. Mahazi,Australia,61,CDM
T. Ünlü,Germany,61,"RB, CB"
F. Banguero,Colombia,61,LB
M. Bayır,Turkey,61,"LB, RB, CB"
L. Staw,Norway,61,GK
N. Malić,Austria,61,CB
D. Holmes,England,61,"RB, RWB"
J. Florén,Sweden,61,RB
S. Welsh,Scotland,61,CDM
T. Brown,Wales,61,CB
P. Escobar,Colombia,61,CB
Jeong Seok Min,Korea Republic,61,"CM, LM, CDM"
Moragón,Spain,61,GK
Jeong Ho Jeong,Korea Republic,61,"LB, CB"
Diego Benito,Spain,61,CM
Oh Ban Suk,Korea Republic,61,CB
A. Hoppenot,France,61,LW
M. Hazazi,Saudi Arabia,61,"RB, RM"
E. Frolov,Russia,61,GK
Alberto Domínguez,Spain,61,GK
F. Mattia,Argentina,61,CB
Raphael Branco,Brazil,61,CB
V. Sköld,Sweden,61,ST
A. Gazimagomedov,Russia,61,"RM, CAM"
Javi Cantero,Spain,61,"LM, LB"
Deyvison,Brazil,61,CB
D. Sołdecki,Poland,61,"CB, CDM"
M. Randall,England,61,"CM, CDM"
Lee Seul Ki,Korea Republic,61,"CDM, CM"
K. Matute,Cameroon,61,"CM, CDM"
A. Fertovs,Latvia,61,CDM
C. Wiktorsson,Sweden,61,"CB, LB"
Y. Al Kabie,Saudi Arabia,61,LB
P. Karlsson,Sweden,61,CB
S. Rodić,Croatia,61,GK
J. Varela,Colombia,61,CAM
M. Guardia,Argentina,61,CAM
C. Weale,England,61,GK
C. Morrison,Republic of Ireland,61,"ST, CAM"
J. Ibehre,England,61,ST
G. Morris,England,61,GK
M. Lindström,Sweden,61,RM
P. van der Vlag,Netherlands,61,GK
R. Schicker,Austria,61,"ST, RM"
B. Jensen,Denmark,61,GK
B. Paynter,England,61,"ST, CF"
C. Bockhorni,France,61,"RB, LB"
C. Raimondi,Italy,61,"RM, RB"
D. Williams,Liberia,61,ST
K. Thomson,Scotland,61,"CM, CDM"
M. Berre,Norway,61,"RW, ST"
D. Rivero,Argentina,61,RM
D. Zibung,Switzerland,61,GK
C. Arano,Argentina,61,LB
A. Bennett,Republic of Ireland,61,CB
S. Baradji,France,61,"CDM, CM"
B. Rotenberg,Finland,61,RB
G. Thompson,England,61,"RM, ST"
J. White,England,61,RB
V. Nikitović,Serbia,61,CDM
L. Barnard,England,61,ST
M. Moldskred,Norway,61,"RB, CM, ST"
Kim Tae Su,Korea Republic,61,"CDM, CM"
S. Vernon,England,61,ST
T. Foszmańczyk,Poland,61,"CAM, LM, RM"
P. Ćwielong,Poland,61,"LM, LW, RM"
M. Semakin,Russia,61,"CAM, RM, CM"
B. Fuller,England,61,"RB, CB"
K. Hurst,England,61,"RM, LM"
A. McCormack,Republic of Ireland,61,"RB, CDM"
R. Harley,England,61,"CM, CAM, CDM"
M. Lička,Czech Republic,61,"CAM, CDM"
S. Smith,Scotland,61,LB
D. Ledesma,Argentina,61,CB
P. Pitry,Poland,61,"CF, ST, LM"
B. Murphy,Republic of Ireland,61,GK
S. Whalley,England,61,"RM, ST"
R. Loy,Scotland,61,"ST, LM"
D. Grainger,England,61,"CB, LB"
S. Lombardi,Switzerland,61,"RW, LM, CAM"
J. Byrom,England,61,CM
I. Diallo,Guinea,61,LB
A. Dugdale,England,61,CB
R. O'Donovan,Republic of Ireland,61,ST
M. Raynes,England,61,CB
L. Dodds,England,61,"CAM, CF, RM"
Josu Hernáez,Spain,61,"RM, RW"
R. Cresswell,England,61,CB
J. Mousinho,England,61,"CB, CM"
B. Lekström,Sweden,61,GK
M. Pode,Sweden,61,ST
M. Falk-Olander,Sweden,61,CB
R. Taylor,England,61,ST
A. Agbetu,Nigeria,61,"RM, ST"
S. Glarner,Switzerland,61,"RB, LB"
D. Asamoah,Ghana,61,"ST, RM"
U. Arneberg,Norway,61,CB
K. Browne,Republic of Ireland,61,CB
T. Borek,Czech Republic,61,"CAM, CM, RM"
K. Reynish,United States,61,GK
L. Reddy,Australia,61,GK
T. Velaphi,Australia,61,GK
S. Al Bargan,Saudi Arabia,61,"CDM, CM"
S. Larsson,Sweden,61,"LB, CB"
G. O'Brien,Republic of Ireland,61,RB
M. Simon,Australia,61,ST
C. Henderson,New Zealand,61,"RM, LM, RB"
A. Dona Ndoh,Cameroon,61,"ST, RM"
L. Rise,Denmark,61,ST
R. Simpson,England,61,"ST, CM, LM"
J. O'Toole,Republic of Ireland,61,"CAM, CM"
E. Pimentel,Mexico,61,CB
E. Seccafien,Argentina,61,LM
D. Johansson,Sweden,61,CB
G. Kasprzik,Poland,61,GK
D. Nordmark,Sweden,61,"CM, LM, RM"
P. Trytko,Poland,61,ST
T. Ricketts,Canada,61,"ST, RM"
S. Puri,Estonia,61,"RM, LM, CAM"
Kim Kun Hoan,Korea Republic,61,"CB, CDM"
Y. Al Mosailem,Saudi Arabia,61,GK
J. Durand,France,61,GK
J. McGlashan,England,61,"RM, ST"
D. Syers,England,61,CM
K. Berge,Norway,61,"RB, CB"
N. Markov,Russia,61,"LB, RB"
N. Kaya,Turkey,61,"LB, CM, LM"
A. Calello,Argentina,61,CM
M. Watson,England,61,"CDM, CM"
A. Mqbol,Saudi Arabia,61,CB
M. Blair,England,61,"RM, CF"
D. Rose,England,61,"CM, CAM, LM, RM"
M. Turchi,Italy,61,"LW, RW"
M. Muath,Saudi Arabia,61,"RB, CB"
J. Amaya,Colombia,61,CDM
E. Viáfara,Colombia,61,ST
A. Otero,Colombia,61,GK
F. Rodríguez,Colombia,61,CDM
D. Reyes,Chile,61,GK
M. Scatolaro,Chile,61,CM
A. Cólzera,Argentina,61,"ST, CAM"
L. Nielsen,Denmark,61,CB
J. Cubero,Costa Rica,61,CDM
M. O'Sullivan,Republic of Ireland,61,"ST, CAM"
M. Milano,Argentina,61,RM
M. Díaz,Argentina,61,LM
A. Quejada,Colombia,61,CB
E. Morales,Argentina,61,LB
J. Barišić,Croatia,61,ST
R. Marie,France,61,RB
A. Fiorina,Argentina,61,ST
D. Oberlin,Switzerland,60,ST
P. Ochs,Germany,60,"LM, ST"
O. Burke,Scotland,60,"RM, ST"
N. Dalmonte,Italy,60,"ST, CAM"
K. Soni,Cameroon,60,"CAM, LM"
M. Kuleli,Turkey,60,GK
G. Green,England,60,"CAM, CF"
M. Dahoud,Germany,60,CDM
C. Brannagan,England,60,"CAM, CM, RW"
P. Pflücke,Germany,60,"CAM, LM, RM"
K. Miazek,Poland,60,GK
W. Ndidi,Nigeria,60,"CDM, CB"
A. McDonnell,Republic of Ireland,60,CM
D. Calabria,Italy,60,RB
B. Heynen,Belgium,60,CM
T. Agyepong,Ghana,60,"RW, LW"
F. Schröter,Germany,60,"ST, LM"
S. Bastien,Belgium,60,CM
U. Rivas,Mexico,60,"CDM, CM"
R. Kent,England,60,"CF, RW, LW"
M. Gatto,Italy,60,CAM
J. Düker,Germany,60,"ST, CAM"
E. Gertmonas,Lithuania,60,GK
D. Atanga,Ghana,60,"LM, RM"
D. Dianessy,France,60,ST
J. González,Mexico,60,RM
N. Delgadillo,Argentina,60,LM
J. Broh Tonye,France,60,CM
Antonio Otegui,Spain,60,"CDM, CM"
David Oliveros,Spain,60,GK
Unai Simón,Spain,60,GK
S. Horvath,Austria,60,"CAM, CM"
D. De Silva,Australia,60,LW
J. McGhee,Scotland,60,"CB, RB"
R. Burke,England,60,"CB, RB"
L. Zander,Germany,60,"RB, CB"
Riera,Spain,60,"CB, RB"
J. Larsson,Sweden,60,ST
J. Sellars,England,60,"LM, ST"
R. Gall,United States,60,"RM, LM"
R. Grego-Cox,Republic of Ireland,60,ST
P. Diop,Spain,60,"CM, CDM, CAM"
R. Gelmi,Switzerland,60,CB
R. Leal,Costa Rica,60,CAM
T. Ouwejan,Netherlands,60,CM
C. Nwakali,Nigeria,60,"LB, CDM"
M. Matvienko,Ukraine,60,CB
Agirrezabala,Spain,60,"RB, CB"
Nacho Gil,Spain,60,"LM, LW"
M. Maignan,France,60,GK
J. Dodoo,England,60,"ST, RM"
C. Tanner,England,60,"ST, RW"
O. Bernal,Mexico,60,CB
D. McDaid,Scotland,60,"RM, CAM"
Z. Josipovic,Switzerland,60,ST
D. Mesenhöler,Germany,60,GK
H. Matthys,Belgium,60,CB
P. Kimpembe,France,60,CB
M. López,Paraguay,60,CB
T. Walker,England,60,"LM, CAM, ST, LWB"
R. Obst,Poland,60,CDM
A. Villagra,Chile,60,ST
M. Drennan,Republic of Ireland,60,"ST, RM"
B. Garratt,England,60,GK
M. Mandron,Scotland,60,ST
P. Digby,England,60,CM
M. O'Hara,Scotland,60,"CB, RB, CM, LB"
D. Gape,England,60,CM
J. Vanlerberghe,Belgium,60,"CB, CDM, RM"
I. Toney,England,60,ST
N. Brandenburger,Germany,60,CM
Rafa,Portugal,60,ST
E. Capradossi,Italy,60,CB
F. Sachpekidis,Sweden,60,"LM, RM"
A. Gasilin,Russia,60,"ST, RM"
G. Rea,Republic of Ireland,60,"CB, CDM"
B. Constant,France,60,"ST, CAM"
I. Ntow,Ghana,60,LM
J. Bednarek,Poland,60,CB
L. Mazzitelli,Italy,60,CM
J. Sambia,France,60,"CDM, RM"
J. Gerezgiher,Germany,60,LM
D. Hümmet,Turkey,60,ST
M. NDiaye,France,60,"RB, LB"
J. Kvída,Czech Republic,60,CB
S. Gronsveld,Netherlands,60,"LB, RB"
J. van der Lely,Netherlands,60,RB
J. Graham,England,60,"LM, RM"
C. Kane,Scotland,60,ST
J. Powell,England,60,CM
K. Gutiérrez,Mexico,60,LB
J. Barmby,England,60,"CAM, LWB"
C. Elder,Australia,60,LB
B. Agounon,DR Congo,60,"RB, CM"
J. Rodríguez,Colombia,60,ST
José García,Spain,60,"RM, LM, CAM"
D. Rodríguez,Colombia,60,"CM, RM"
G. Kaya,Denmark,60,CAM
J. García,Mexico,60,ST
E. Agüero,Argentina,60,CM
F. Castro,Argentina,60,ST
G. Jung,Germany,60,"CB, CDM, CM"
G. Cochis,Argentina,60,LM
O. Aina,England,60,RB
F. Bustamante,Argentina,60,CM
C. Espinoza,Argentina,60,"ST, RW"
Samu Araújo,Spain,60,"LB, CB"
G. Prömel,Germany,60,"RB, CDM"
V. Guzmán,Mexico,60,CDM
Borja Domingo,Spain,60,ST
R. Hiwat,Netherlands,60,RW
C. Smith,Republic of Ireland,60,"RM, CAM, CDM, CM"
J. Clark,England,60,"CM, CAM"
J. Ruffels,England,60,"CM, LM, CDM"
T. Kennedy,England,60,CB
P. Camara,Senegal,60,GK
L. Azouni,France,60,CM
M. Pelosi,United States,60,"CM, LM"
L. Byrne,Republic of Ireland,60,"LB, CB"
D. Wright,England,60,"LM, RM"
D. Evtimov,Bulgaria,60,GK
R. Colclough,England,60,"LM, LW"
R. Flanagan,England,60,CM
K. Madianga,France,60,"CM, CDM"
K. Valenzuela,Chile,60,CDM
S. Coco,France,60,CB
Kike Torrent,Spain,60,CB
E. Horvath,United States,60,GK
A. Gundersen,Norway,60,GK
M. Walski,Poland,60,"CAM, CM, CDM"
J. Wildsmith,England,60,GK
M. Samuelsen,Norway,60,"RM, CAM"
A. Cochran,United States,60,CB
K. Choi,Korea Republic,60,"ST, RM"
E. Unsain,Argentina,60,GK
F. Escobar,Argentina,60,RB
D. Kuzyaev,Russia,60,"RB, CDM"
C. Kpekawa,England,60,LB
W. Montoya,Argentina,60,RM
F. Dagerstål,Sweden,60,CB
G. Gorozia,Georgia,60,"CAM, RM, LM"
Matías,Spain,60,ST
T. Zhamaletdinov,Russia,60,ST
Deco,Spain,60,CM
J. Chapman,Canada,60,CM
J. Andersson,Sweden,60,"RW, RB"
Ahn Hyeon Beom,Korea Republic,60,"RW, RM, CF"
A. Abang,Cameroon,60,ST
D. Ivan,Slovakia,60,"CAM, CM"
E. Ávila,Argentina,60,CAM
K. Gipson,Germany,60,RB
P. Köpke,Germany,60,ST
Miguel Batista,Portugal,60,GK
Ángel,Spain,60,"LM, LB, RB"
S. Gasanov,Russia,60,CB
Calavera,Spain,60,RB
M. Pearson,England,60,"CB, LB, RB"
A. Uryga,Poland,60,CDM
M. Beck,Scotland,60,ST
E. Ba,France,60,"CM, CDM"
S. Coulthirst,England,60,LM
Naranjo,Spain,60,"ST, CF, RW, LW"
C. Çelik,Netherlands,60,"ST, RW"
N. Thomas,England,60,"LM, CAM"
D. Granli,Norway,60,"LB, RB"
E. Kartal,Turkey,60,RB
R. Boujedra,France,60,CAM
J. Zapata,Colombia,60,CAM
P. Bernardoni,France,60,GK
S. Djuric,Austria,60,"CM, CDM, LM"
M. Schindele,Germany,60,CB
E. Andoh,Ghana,60,"CAM, LM, RM"
M. Covea,Venezuela,60,RM
Park Yong Woo,Korea Republic,60,"CB, CDM"
J. Palacios,Colombia,60,CB
J. Rodriguez,Argentina,60,ST
Kim Seung Joon,Korea Republic,60,"CF, RM"
Y. Shafinskiy,Russia,60,GK
A. Doffo,Argentina,60,CAM
J. Vitale,Argentina,60,"CDM, CM"
J. Smeets,Netherlands,60,CM
Álvaro Cavero,Spain,60,CB
A. Deiola,Italy,60,CM
M. Rojas,Mexico,60,LM
Óscar,Spain,60,RB
Álvaro Traver,Spain,60,"CAM, RM, RW"
Casero,Spain,60,CB
A. Tozzo,Italy,60,GK
M. Ingram,England,60,GK
A. Webster,England,60,"CB, RB, LB"
W. Jobello,France,60,ST
A. Mawson,England,60,CB
M. Traoré,Mali,60,"LM, LB"
J. Björkman,Sweden,60,CB
A. N'Dongala,DR Congo,60,LB
A. Startsev,Germany,60,RB
L. Walters,England,60,"ST, CF, LM"
L. Cabrera,Chile,60,"CM, CDM"
R. Haynes,England,60,"LB, LWB"
E. Espíndola,Argentina,60,CB
F. Vázquez,Argentina,60,CM
J. Cisterna,Chile,60,"CDM, CM"
L. Jones,England,60,CB
F. Vicari,Italy,60,CB
S. Allagbé,Benin,60,GK
N. Orsini,Argentina,60,ST
K. Vassell,England,60,ST
J. Escamilla,Mexico,60,"LW, LM"
Fran Serrano,Spain,60,CB
Kang Sang Woo,Korea Republic,60,LW
M. McNulty,Scotland,60,ST
K. Tamás,Hungary,60,LB
K. O'Brien,England,60,CB
Canós,Spain,60,"RW, ST"
Marco,Portugal,60,GK
V. Salazar,Argentina,60,RB
A. Diop,Senegal,60,"RM, CM"
I. Silva,Argentina,60,CDM
E. Nielsen,Denmark,60,"LW, ST"
J. Grain,France,60,LM
E. Edwards Jr.,United States,60,GK
J. Laporte,France,60,CB
M. Vera,Argentina,60,CDM
L. Görtler,Germany,60,"CF, LM, RM, ST"
M. Piccinocchi,Italy,60,CM
J. Guzmán,Chile,60,CB
T. Paschetta,Argentina,60,CB
G. Mancini,Italy,60,CB
P. Lees-Melou,France,60,"CAM, CF"
I. Galli,Italy,60,RB
O. Boye,Senegal,60,ST
Ian González,Spain,60,ST
D. Philliskirk,England,60,"CAM, ST, CF, RM"
Adán Gurdiel,Spain,60,"RB, LM, RM"
S. Corazza,Italy,60,ST
L. O'Neil,England,60,"CDM, CM"
S. Hewitt,England,60,CM
D. Stojanovic,FYR Macedonia,60,GK
S. Sluga,Croatia,60,GK
Kim Won Sik,Korea Republic,60,"CDM, CB, CM"
T. Anderson,England,60,CB
M. Salvi,Switzerland,60,GK
N. Ammari,Algeria,60,"CAM, CM"
L. Petry,Denmark,60,"CM, CDM"
R. Gagliardini,Italy,60,CM
A. Maxsø,Denmark,60,CB
Cho Soo Chul,Korea Republic,60,"CM, CAM"
V. Marković,Serbia,60,CDM
P. Retre,Australia,60,"RB, CDM"
J. Murillo,Colombia,60,"LB, LM"
R. Al Radhi,Saudi Arabia,60,"CB, RB, CDM"
J. Garro,Argentina,60,ST
D. Arapov,Russia,60,GK
C. Washington,England,60,ST
M. Presentado,Argentina,60,CB
N. Pantaleone,Argentina,60,LB
Alex Alegría,Spain,60,ST
S. Ignico,Italy,60,CB
Juan Delgado,Spain,60,ST
G. Horoszkiewicz,Poland,60,"CB, CDM"
L. Jäger,Austria,60,"CDM, CM, CB"
N. Ratti,Argentina,60,GK
Nuha,Spain,60,ST
A. Batisse,France,60,"CDM, CB"
A. Micai,Italy,60,GK
Carlos Nieto,Spain,60,LB
J. Mondragón,Colombia,60,CB
H. Sifuentes,Mexico,60,RW
S. Campbell,Jamaica,60,CB
D. Parra,Colombia,60,CB
Bae Jae Woo,Korea Republic,60,"RB, LB"
O. Özenç,Turkey,60,GK
F. Garcia,Paraguay,60,LM
R. Ferber,Belgium,60,ST
S. Rapp,Switzerland,60,"LW, ST"
H. Elhouni,Libya,60,RM
D. Romney,United States,60,"CB, LB"
Artur Taborda,Portugal,60,"CAM, CM"
K. Sheppard,Republic of Ireland,60,"ST, RW"
E. Parish,England,60,GK
L. Rath,Austria,60,"CB, LB"
D. McDermott,Republic of Ireland,60,"LM, CAM, RM"
A. Kayalı,Turkey,60,"CM, CAM"
J. Dunleavy,Republic of Ireland,60,"LB, RB, CB, CM"
J. Nanizayamo,France,60,ST
M. Gillespie,England,60,GK
M. Cullen,England,60,ST
B. Bodin,Wales,60,"LM, RM"
R. Lopes,Republic of Ireland,60,"CB, CDM"
K. Haraldseid,Norway,60,"RB, CM, LM, RM"
J. Mendes,France,60,ST
J. Gleeson,New Zealand,60,GK
A. Cairns,England,60,GK
R. Windbichler,Austria,60,"CDM, CB"
J. Gosling,Gibraltar,60,"LM, RM"
D. Leadbitter,England,60,RB
C. Dunne,Republic of Ireland,60,LB
Kim Hyun,Korea Republic,60,"ST, RW"
K. George,Trinidad & Tobago,60,CDM
Y. Dagriri,Saudi Arabia,60,"ST, CF"
C. Brown,Australia,60,LB
J. Baumgartner,Austria,60,RB
B. Traoré,France,60,CB
Carbonell,Spain,60,"CB, RB"
A. Gnanduillet,Ivory Coast,60,ST
Lee Joong Kwon,Korea Republic,60,"LB, CDM, CM"
K. Coulibaly,France,60,LM
B. McKay,Scotland,60,CB
C. Cangá,Colombia,60,ST
H. Gjesdal,Norway,60,CB
B. Viveros,Chile,60,"CB, LB, RB"
B. Héry,France,60,"CM, CDM, CAM"
F. Callejo,Argentina,60,"CF, ST"
S. Ramhorn,Sweden,60,"LB, CB"
O. Lund,Denmark,60,"RB, CB"
C. Radza,Denmark,60,GK
Magunazelaia,Spain,60,GK
S. Khaoui,Tunisia,60,CAM
A. Grassi,Italy,60,CM
Kim Jin Young,Korea Republic,60,GK
M. Bersang,Denmark,60,LM
M. Orihuela,Argentina,60,LM
G. Ávalos,Paraguay,60,ST
N. Pelaitay,Argentina,60,CDM
G. Alcalá,Mexico,60,GK
L. Escalante,Colombia,60,ST
D. Viera,Paraguay,60,CB
V. Kovac,Slovakia,60,"RB, CB"
F. Perradin,France,60,"CB, RB, CDM"
A. Lunev,Russia,60,GK
S. Bakayoko,France,60,LB
R. Paz,Chile,60,ST
Flávio Brandão,Portugal,60,GK
J. Aguilar,United States,60,GK
Chamorro,Spain,60,ST
P. Mingoia,England,60,"RM, LM"
M. Lenz,Germany,60,GK
M. Power,England,60,"CM, CAM, RM"
K. Holmberg,Sweden,60,ST
C. McCormack,Republic of Ireland,60,"RB, CM, CDM"
S. Gannon,Republic of Ireland,60,RB
J. Melling,Australia,60,CM
C. Meppen-Walter,England,60,"CB, CDM"
J. Acosta,Argentina,60,"ST, LM"
Dennis,Spain,60,GK
D. Shebanov,Russia,60,GK
M. Berger,Austria,60,"RB, LB"
T. Ebner,Austria,60,"RB, CDM, CB"
H. Yahya,Saudi Arabia,60,CB
P. McGinn,Scotland,60,RB
Park Hee Seong,Korea Republic,60,ST
M. Lackner,Austria,60,"CDM, CB"
R. Singh,India,60,ST
Kim Tae Ho,Korea Republic,60,RB
Puertas,Spain,60,"ST, CAM, RW"
M. Obekop,Cameroon,60,"LM, CAM"
D. Holmes,United States,60,"CAM, RM"
T. Figueroa,Argentina,60,ST
S. Abdul-Amir,Iraq,60,CDM
J. Dall'Oglio,Italy,60,"CM, RM"
Cho Won Deuk,Korea Republic,60,RB
Yoon Sang Ho,Korea Republic,60,"CAM, CM"
M. Sherrod,United States,60,ST
Jang Eun Kyu,Korea Republic,60,"CDM, CM"
Z. Abarouai,France,60,ST
E. Tozlu,Turkey,60,ST
E. Terzaghi,Argentina,60,RM
B. Zech,Austria,60,"CB, LB, RB"
J. Ranneaud,France,60,CM
A. Pellegrino,Norway,60,"ST, LM"
Alex Campos,Spain,60,GK
A. Arregui,Argentina,60,CDM
M. Puch,Argentina,60,RM
Baek Seung Won,Korea Republic,60,RB
A. Dabasse,France,60,ST
F. Cocca,Argentina,60,CB
R. Olabiyi,Nigeria,60,CDM
Zé Pedro,Portugal,60,ST
J. Villegas,Mexico,60,CB
Daniel Bahia,Brazil,60,ST
A. Martin,Scotland,60,GK
J. Thompson,England,60,"RM, LM"
R. Weir,Northern Ireland,60,"CM, CDM"
N. Lagouireh,Belgium,60,"RW, LW"
I. Bermingham,Republic of Ireland,60,LB
W. Atkinson,England,60,"CM, LM, RM"
G. Lembet,Central African Rep.,60,GK
A. Leitch-Smith,England,60,ST
M. Jessen,Denmark,60,"CAM, LM"
R. Sjöstedt,Sweden,60,RB
R. Brown,England,60,"RB, CB, CM"
S. Hoskins,England,60,ST
D. Rose,England,60,ST
P. Baherlé,France,60,"RM, LM"
R. Jackson,England,60,"RB, RWB"
M. Dolan,England,60,CM
T. Dieng,France,60,"CB, CDM"
S. Al Sibyani,Saudi Arabia,60,"CF, RW, ST"
A. Majrashi,Saudi Arabia,60,RB
M. Heerkes,Netherlands,60,CM
I. Sy,Senegal,60,GK
Alberto Martín,Spain,60,"CDM, CM"
J. Johnson,Jamaica,60,"ST, LM, RM"
N. Baouia,Algeria,60,"RM, RW"
S. Zurbriggen,Argentina,60,"LB, RB"
I. Quílez,Argentina,60,"RB, RM"
M. Morales,Argentina,60,"LM, CM"
J. Oshaniwa,Nigeria,60,"LB, CB"
Jesús García,Spain,60,CB
M. Taylor,England,60,ST
S. Barry,United States,60,"RB, RM, CB"
P. Rojas,Colombia,60,"ST, RM"
R. Grzelak,Poland,60,"LB, CB, LM"
M. Nielsen,Denmark,60,ST
P. Abrahamsson,Sweden,60,GK
R. Stambolziev,Australia,60,"LM, RM"
L. Rooney,England,60,"RM, CM"
K. Osei,France,60,CAM
R. Lambe,Bermuda,60,"RM, LM"
M. Haber,Canada,60,ST
P. Salomon,Austria,60,"RM, LM, CM"
D. Ferreira,Australia,60,"CM, RB"
J. Tyson,Australia,60,GK
B. Meredith,United States,60,GK
Yeo Reum,Korea Republic,60,CDM
L. Vaccaro,Belgium,60,"CDM, CM"
M. Al Qahtani,Saudi Arabia,60,RB
F. Fallatah,Saudi Arabia,60,"CB, RB"
Lee Sang Hyeob,Korea Republic,60,"CM, CAM, LM"
S. Songani,Zimbabwe,60,"RM, ST"
D. Bejarano,Bolivia,60,"RM, CM"
Mario,Spain,60,CB
C. Ritter,United States,60,"CDM, CM"
P. Mascareñas,Mexico,60,RB
T. Doyle,New Zealand,60,LB
G. Singh Sandhu,India,60,GK
E. Käck,Sweden,60,"LB, LM"
F. González,Argentina,60,LB
J. Muñoz,Colombia,60,CB
Artabe,Spain,60,"CDM, CB"
A. Peralta,Argentina,60,RB
M. Al Gadi,Libya,60,CM
H. Worley,England,60,CB
S. Beeley,England,60,RB
S. Rigg,England,60,"LM, LW"
L. John-Lewis,England,60,"ST, RM, LM"
A. Bouchard,France,60,GK
D. Dennehy,Republic of Ireland,60,CB
A. Krysiak,Poland,60,GK
G. Ghazaryan,Armenia,60,"CM, LW"
J. Compton,England,60,"LM, RM"
T. Gornell,England,60,"ST, CAM"
R. McGivern,Northern Ireland,60,"LB, CB"
K. Fickentscher,Switzerland,60,GK
B. Williamson,England,60,ST
F. Pumpido,Argentina,60,ST
Kim Pyung Rae,Korea Republic,60,"CDM, CM"
Yoo Joon Soo,Korea Republic,60,"CB, ST, CM"
E. Sigurbjörnsson,Iceland,60,CB
M. Amman,Saudi Arabia,60,"CB, LB"
Lee Chang Yong,Korea Republic,60,"CDM, CB, CM"
F. Montero,Argentina,60,"RM, CM"
G. Trifiro,Australia,60,"CAM, CM"
D. Murillo,Colombia,60,LB
J. Coulson,England,60,CB
T. Božić,Croatia,60,CB
J. Amoroso,Argentina,60,"ST, RM"
J. García,Colombia,60,CB
J. Pérez,Colombia,60,CAM
E. Tuncel,Turkey,60,GK
E. Midtgarden,Norway,60,"RM, RB"
J. Mats Drachmann,Denmark,60,"CM, RM"
B. Nebihi,Kosovo,60,ST
D. Toth,Austria,60,"CDM, CM"
M. Gajić,Serbia,60,"CDM, CM, CAM"
D. McAllister,Republic of Ireland,60,"CM, CDM"
A. Boyce,England,60,CB
A. Morris,Wales,60,"CDM, CM, RB"
H. Valgarðsson,Iceland,60,LB
G. Martínez,Colombia,60,CDM
L. Bielák,Slovakia,60,"CB, RB, CDM"
M. Bordonaro,Argentina,60,ST
L. Mansell,England,60,CM
S. Mildenhall,England,60,GK
C. Hackett,England,60,RM
R. Cretaro,Republic of Ireland,60,"RM, ST"
S. Brenne,Norway,60,"CM, CAM"
J. Solli,Norway,60,"CM, RB"
D. Mobaeck,Sweden,60,CB
P. Piñones-Arce,Sweden,60,ST
J. Ashton,England,60,CB
D. Butterfield,England,60,"CB, RB, CM"
M. Bloomfield,England,60,CM
T. Hansen,Denmark,60,"CB, CM"
N. Hunt,England,60,RB
G. McSheffrey,England,60,"LM, CAM"
A. Favre,Switzerland,60,GK
M. Harrold,England,60,ST
A. González,Argentina,60,CM
M. Herzog,Switzerland,60,GK
M. Polverino,Liechtenstein,60,CDM
S. Przyrowski,Poland,60,GK
M. Scaglia,Italy,60,"LB, LM"
F. Grandel,France,60,GK
D. Murray,England,60,CB
G. Rogers,Republic of Ireland,60,GK
V. Demarconnay,France,60,GK
Diego Cervero,Spain,60,ST
J. Szmatuła,Poland,60,GK
N. Ledgerwood,Canada,60,"CDM, CM, RB"
B. Clarke,Republic of Ireland,60,GK
L. Corti,Argentina,60,GK
P. Haginge,Sweden,60,"RB, LB"
P. Sasin,Poland,60,"LB, LM"
M. Rose,England,60,"CDM, CM, LB"
D. North,England,60,"ST, CF"
M. Szmatiuk,Poland,60,CB
D. Pender,Republic of Ireland,60,"RB, LB"
C. Turner,Northern Ireland,60,CM
P. Cregg,Republic of Ireland,60,"CM, CDM"
G. Aldegani,Italy,60,GK
P. Seeger,Austria,60,"ST, RM, RW"
G. Peers,Republic of Ireland,60,CB
L. Prosser,England,60,CB
E. Schirinzi,Italy,60,LB
M. van Duin,Netherlands,60,GK
I. Morris,Republic of Ireland,60,"LM, CM"
H. Furebotn,Norway,60,"CM, CAM, RM"
T. Joza,Sweden,60,"RB, CB"
A. Berber,Mexico,60,"RWB, RB"
P. Edwards,England,60,RB
G. Tomlin,England,60,"LM, RM, ST"
T. Nowak,Poland,60,"CDM, CAM"
G. McCabe,Republic of Ireland,60,"RM, LM, CM"
P. Benson,England,60,ST
S. McAllister,England,60,CM
R. Sergio,France,60,CM
L. Daniels,England,60,GK
P. Vincenti,England,60,"RM, LM, RW, LW"
Cho Yong Tae,Korea Republic,60,LM
L. Haliti,Australia,60,"ST, CAM, LW"
D. Meenan,Northern Ireland,60,"RM, LM"
L. Díaz,Argentina,60,"LM, CF, CM"
A. Al Mazyadi,Saudi Arabia,60,GK
D. Frölund,Sweden,60,RB
Alex Pereira,Brazil,60,LB
Bruno Monteiro,Portugal,60,CM
E. Drozdowicz,Poland,60,"RM, ST"
J. Johansen,Norway,60,"ST, LW, RW"
Pau Torres,Spain,60,GK
