short_name,nationality,overall,player_positions
A. González,Argentina,62,"RM, LW"
P. Stronati,Czech Republic,62,CB
Choi Ho Ju,Korea Republic,62,ST
I. Rivero,Uruguay,62,CDM
M. Pitton,Argentina,62,CDM
João Novais,Portugal,62,CM
Kim Hyun Hun,Korea Republic,62,CB
P. Yrizar,Mexico,62,ST
M. Ambichl,Austria,62,"CM, RM, RB"
C. Correa,Paraguay,62,ST
G. Suso,Argentina,62,CB
B. Morrison,Ghana,62,"RW, ST, LW, RM"
C. Mbamba,Sweden,62,"RM, LM"
J. Kayser,Mexico,62,RM
A. Pedroza,England,62,ST
M. Oxley,England,62,GK
E. Zelazny,France,62,GK
T. Aldred,Scotland,62,CB
M. Lund,Northern Ireland,62,"CDM, CM"
W. Evseev,Kazakhstan,62,"CM, CAM"
M. Rauschenberg,Denmark,62,CB
C. Robertson,Scotland,62,"CB, LB"
C. Harold,Australia,62,"RW, RM, ST"
A. Bjerregaard,Denmark,62,ST
R. Brunt,England,62,ST
R. Ragni,Italy,62,GK
M. Larsen,Denmark,62,"CM, RM, CF"
J. Burrai,Argentina,62,GK
D. Kudła,Poland,62,GK
C. Doumbia,Mali,62,"CDM, RB"
A. Mosquera,Colombia,62,GK
Y. Aponzá,Colombia,62,RB
Yang Hyung Mo,Korea Republic,62,GK
F. Nicastro,Italy,62,ST
N. Miracco,Argentina,62,ST
D. Parra,Colombia,62,"CB, CDM"
A. Lunev,Russia,62,GK
R. Martínez,Argentina,62,GK
Y. Minagawa,Japan,62,ST
H. Hatao,Japan,62,CB
S. Pérez,Chile,62,GK
M. Julio,Colombia,62,CDM
M. Bilir,Turkey,62,"CDM, CB"
P. Hellquist,Sweden,62,ST
F. Franks,England,62,"CB, RB, LB"
A. Hemmings,England,62,"LM, RM"
J. Jervis,England,62,"RM, ST"
D. Bertoncini,Italy,62,CB
Ramon,Brazil,62,"RB, CB"
J. Biersard,Belgium,62,GK
S. Bradley,England,62,CB
B. Miele,Republic of Ireland,62,"CAM, LM"
H. Anier,Estonia,62,ST
B. Dickenson,England,62,"LB, LWB, LM"
Hwang Soon Min,Korea Republic,62,"CAM, CM"
Moon Sang Yun,Korea Republic,62,"LM, CDM, CM, CAM"
G. Somi,Sweden,62,"LM, LB"
K. van der Weg,Netherlands,62,LB
B. Powell,Australia,62,"ST, CAM"
B. Al Seliteen,Saudi Arabia,62,"CM, CDM, RM"
S. Harrison,England,62,CB
W. Mudhaya,Saudi Arabia,62,"RM, LM, CAM"
E. Dagoulou,Central African Rep.,62,"ST, CM"
A. Hadenius,Sweden,62,"CDM, CB"
D. Holman,England,62,ST
T. Mikkelsen,Denmark,62,ST
M. Omoh,Nigeria,62,"RM, ST"
D. Arce,Argentina,62,CAM
K. Yamamoto,Japan,62,CM
M. Hamada,Japan,62,CB
M. Lucero,Argentina,62,CAM
A. Jaakkola,Finland,62,GK
K. Poźniak,Poland,62,CAM
B. Kantarovski,Australia,62,"CDM, CB"
J. Florén,Sweden,62,RB
F. Hart,Austria,62,"RB, RM"
R. Donaldson,England,62,"RM, CAM, LM, CM"
D. Ball,England,62,"ST, CAM"
B. Rymaniak,Poland,62,"RB, CB"
H. Araba,England,62,ST
S. Al Beshi,Saudi Arabia,62,RB
T. Brown,Wales,62,CB
G. Saunders,England,62,CDM
D. Schütz,Austria,62,"LM, RM, LW, RW"
D. Trela,Poland,62,GK
J. Matt,Jamaica,62,ST
Jesús García,Spain,62,CB
J. Correa,Argentina,62,ST
G. Gutiérrez,Colombia,62,LB
M. Batov,Russia,62,"CAM, RM, CM, LM"
Fachendinho,Brazil,62,"ST, RM"
K. Kawamata,Japan,62,ST
K. Ono,Japan,62,CB
J. Berrett,Republic of Ireland,62,CM
R. Grzelak,Poland,62,"CDM, LB"
D. Dennehy,Republic of Ireland,62,CB
M. Elito,England,62,"LM, CM"
J. Law,England,62,RB
J. Goda,Cameroon,62,GK
C. Kennedy,England,62,LB
A. Boyce,England,62,CB
J. Kelly,Republic of Ireland,62,"LM, ST"
D. McMillan,Republic of Ireland,62,ST
Jeong Ho Jeong,Korea Republic,62,"CB, LB, RB"
J. Chianese,Australia,62,"RM, ST"
P. Diouf,Senegal,62,"ST, RM"
M. Al Harbi,Saudi Arabia,62,"CB, LB"
M. Al Najrani,Saudi Arabia,62,"ST, CAM"
M. Pogba,Guinea,62,ST
Kim Nam Chun,Korea Republic,62,CB
Park Hyung Soon,Korea Republic,62,GK
L. Jeréz Silva,Argentina,62,CDM
S. Tanabe,Japan,62,"RM, CAM, LW"
Mamadu,Guinea Bissau,62,LB
V. Sköld,Sweden,62,ST
D. Gardner,England,62,"LM, RM"
T. Majrashi,Saudi Arabia,62,RM
A. Arrighini,Italy,62,ST
Kim Min Je,Korea Republic,62,"LB, LM"
J. McNerney,England,62,CB
S. Amadio,Italy,62,"CM, CDM"
F. Luna,Argentina,62,"RM, CAM"
Lee Ho Seung,Korea Republic,62,GK
M. Lugo,Paraguay,62,"RM, CM"
N. Sakurauchi,Japan,62,"RB, CB"
J. Suzuki,Japan,62,CM
J. Mosquera,Colombia,62,"LW, RW"
E. Reşmen,Turkey,62,RB
L. Márquez,Argentina,62,LB
S. McPhail,Republic of Ireland,62,"CM, CDM"
S. Mildenhall,England,62,GK
R. Humphreys,England,62,"CDM, LB"
L. Lawrence,Republic of Ireland,62,CM
R. Cretaro,Republic of Ireland,62,"RM, ST"
B. Jensen,Denmark,62,GK
B. Paynter,England,62,"ST, CF"
S. Bywater,England,62,GK
P. Abbott,Poland,62,"ST, CF"
C. Ankergren,Denmark,62,GK
P. Jones,England,62,GK
N. Hunt,England,62,RB
M. McNulty,Republic of Ireland,62,GK
D. Albil,Argentina,62,GK
M. Herzog,Switzerland,62,GK
A. Bennett,Republic of Ireland,62,CB
G. Rogers,Republic of Ireland,62,GK
K. Christensen,Denmark,62,GK
T. Christensen,Denmark,62,CB
J. White,England,62,RB
K. Pilarz,Poland,62,GK
C. Stefańczyk,Poland,62,RB
Kim Tae Su,Korea Republic,62,"CDM, CM"
C. Samson,Scotland,62,GK
S. Vernon,England,62,ST
B. Clarke,Republic of Ireland,62,GK
T. Reinmann,Switzerland,62,CB
D. Shiels,Northern Ireland,62,"CAM, ST"
T. Soares,England,62,"CM, CDM"
S. Breev,Russia,62,CM
C. Martínez,Mexico,62,GK
M. Sadler,England,62,"LB, CB"
S. Boyd,Scotland,62,CB
C. Kenna,Republic of Ireland,62,CB
B. Murphy,Republic of Ireland,62,GK
S. Batan,Sweden,62,LB
S. O'Donnell,Republic of Ireland,62,"CM, CDM"
G. Aldegani,Italy,62,GK
S. Ebanks-Blake,England,62,ST
G. Peers,Republic of Ireland,62,CB
J. Byrom,England,62,"CM, CDM"
M. Hughes,England,62,CB
B. Dennehy,Republic of Ireland,62,"LW, LM, RM"
I. Diallo,Guinea,62,LB
J. Myrie-Williams,England,62,"RM, LM"
A. Rey,Switzerland,62,"CM, CDM"
E. Schirinzi,Switzerland,62,"LM, LB"
A. Bossio,Argentina,62,GK
D. Talbot,England,62,"RB, LB"
S. Sinclair,England,62,CM
S. Hirayama,Japan,62,ST
S. Fautario,Italy,62,"LB, LWB"
M. Randall,England,62,"CM, CDM"
W. Brown,England,62,"CM, RM"
Z. Zlámal,Czech Republic,62,GK
R. Gurtner,France,62,GK
P. Diouf,Senegal,62,"LM, ST"
R. Boco,Benin,62,"RM, CAM, LM"
M. Falk-Olander,Sweden,62,CB
S. Glarner,Switzerland,62,"RB, LB"
J. McNulty,Scotland,62,"LB, CB"
G. Caccavallo,Italy,62,"LW, RW, ST"
C. Humphrey,Jamaica,62,"RM, RWB"
K. Browne,Republic of Ireland,62,CB
T. Chencinski,Canada,62,GK
K. Reynish,United States,62,GK
G. McCabe,Republic of Ireland,62,"RM, CDM"
B. Kennedy,Australia,62,GK
T. Hirakawa,Japan,62,"RM, RB, LM"
T. Soma,Japan,62,"LB, LM"
G. O'Brien,Republic of Ireland,62,RB
G. Bolger,Republic of Ireland,62,"CM, CDM"
C. Daniel,England,62,"ST, LM"
N. Bishop,England,62,"CM, CDM"
M. Simon,Australia,62,ST
J. Dayton,England,62,"RM, LM"
L. Rise,Denmark,62,ST
L. Daniels,England,62,GK
P. Vincenti,England,62,"RM, LM"
W. Atkinson,England,62,"RM, CM"
G. Cummins,Republic of Ireland,62,ST
O. Pouye,Senegal,62,"CAM, RM"
M. Peškovič,Slovakia,62,GK
D. Curiale,Italy,62,ST
D. Doleschal,Austria,62,RM
J. Devitt,Republic of Ireland,62,"RM, CAM"
T. Altındağ,Germany,62,"CM, CAM"
E. Pezzi,Italy,62,"CB, RB, LB"
D. Meenan,Northern Ireland,62,"RM, LM"
K. Knops,Netherlands,62,"CB, LB"
P. Mortensen,Denmark,62,ST
Fran,Spain,62,GK
J. Hanson,England,62,ST
E. Drozdowicz,Poland,62,ST
Ryang Yong Gi,Korea DPR,62,LM
L. Douniama,Congo,62,"ST, CF, RW"
E. Rodríguez,Bolivia,62,"RB, LB"
P. Salomon,Austria,62,"RM, RWB, CM"
Ha Sung Min,Korea Republic,62,"CDM, CM"
A. Salvi,Italy,62,"RM, RB"
L. Puyo,France,62,"LW, LM, RM"
G. Kristjánsson,Iceland,62,"CM, RB"
Yu Jun Soo,Korea Republic,62,CB
C. Christensen,Denmark,62,GK
Jo Young Cheol,Korea Republic,62,"LM, CM, ST"
A. Guira,Burkina Faso,62,CM
A. Masuero,Argentina,62,"RB, CB"
Oh Ban Seok,Korea Republic,62,CB
H. Cuevas,Argentina,62,ST
M. Hazazi,Saudi Arabia,62,"RB, RM"
A. Al Rishani,Saudi Arabia,62,"CDM, CM"
M. Rogalski,Poland,62,"CDM, CM"
Y. Kaabi,Saudi Arabia,62,LB
J. King,England,62,"CB, CM"
Goo Bon Sang,Korea Republic,62,"CDM, CM"
J. Al Dawsari,Saudi Arabia,62,"CB, RB, CM"
W. Mojammami,Saudi Arabia,62,"RB, CB, CDM"
H. Al Nahedh,Saudi Arabia,62,GK
A. Arboleda,Colombia,62,"CDM, CB"
F. Obeso,Colombia,62,RB
D. Reyes,Chile,62,GK
A. Cólzera,Argentina,62,ST
L. Nielsen,Denmark,62,CB
J. Fujimoto,Japan,62,"RM, CAM, LM"
V. Gabovs,Latvia,62,RB
F. Machado,Colombia,62,"RM, RB"
D. Svensson,Sweden,62,CM
J. Núñez,Colombia,62,"RM, ST"
N. Mohammed,Saudi Arabia,62,"LM, LB"
J. Poscoliero,Australia,62,"CB, RB"
C. Santacruz,Colombia,62,LB
J. Clarke,England,62,"CB, RB"
A. Memela,South Africa,62,"LW, LM, CAM, ST"
A. Keita,Ivory Coast,62,LB
Luis Paezinho,Brazil,62,"CB, LB"
Sidnei Dalmeira,Brazil,62,CB
Douglas Carvalheira,Brazil,62,CDM
Paulson Junqueira,Brazil,62,CDM
Leandro Pestanha,Brazil,62,GK
Gérson Damesio,Brazil,62,GK
Wagner Laranjo,Brazil,62,GK
Rodrigo Vuarte,Brazil,62,LB
Rubens Freitosa,Brazil,62,RB
Perceval Acunha,Brazil,62,"CB, CDM"
Vasquão Junior,Brazil,62,"CB, CDM"
Elildo Petri,Brazil,62,"CDM, CAM, CB"
Leôncio Lobeiro,Brazil,62,"CDM, CM, CB"
Thio Rolim,Brazil,62,"CAM, LM"
Tiagildo Serra,Brazil,62,"ST, LW"
M. Madkhali,Saudi Arabia,62,ST
Y. Duk,Bolivia,62,ST
A. Keita,Sweden,62,GK
O. Fula,Colombia,62,CB
K. Kaga,Japan,62,"CB, RB"
N. Ishihara,Japan,62,"CF, ST, RW"
J. Kanakubo,Japan,62,RM
K. Morisaki,Japan,62,CAM
S. Sagarzazu,Argentina,62,LB
K. Kirihata,Japan,62,GK
H. Komoto,Japan,62,CB
Y. Mikado,Japan,62,"CDM, CM"
H. Nakamura,Japan,62,RB
R. Kurisawa,Japan,62,CDM
K. Fukuda,Japan,62,"CB, CF"
M. Watanabe,Japan,62,CB
Igor Dintra,Brazil,62,LB
C. Quintana,Argentina,62,CB
Luís Rocha,Portugal,62,CB
O. Kasyan,Ukraine,62,ST
A. Diop,Senegal,62,CB
N. Al Dhafeeri,Saudi Arabia,62,CDM
D. Carando,Argentina,62,ST
Hélton Carvalhal,Brazil,62,ST
C. Humphreys-Grant,England,61,"CB, RB"
N. Janvier,France,61,"CAM, RM"
J. Bree,England,61,RB
A. Lookman,England,61,ST
K. Edwards,England,61,CAM
C. Adjapong,Ghana,61,"RB, RM"
A. Kiwomya,England,61,"RM, CAM"
T. Königsmann,Germany,61,GK
M. Folivi,England,61,ST
I. Azzaoui,Belgium,61,LM
J. Clarke-Salter,England,61,CB
F. Benko,Germany,61,CAM
David Subias,Spain,61,CB
S. Lovric,Austria,61,CDM
K. Bielik,Poland,61,"CB, CDM"
C. Teuchert,Germany,61,ST
B. Enobakhare,Nigeria,61,"ST, CF"
J. Makengo,France,61,"CM, CAM"
F. Tomori,England,61,CB
Sito,Spain,61,"LM, LW"
Y. Eteki,Cameroon,61,"CM, CDM, CB"
I. Oblyakov,Russia,61,"CAM, CM"
J. Sims,England,61,LM
F. Woodman,England,61,GK
A. Nübel,Germany,61,GK
P. Aranguiz,Chile,61,CAM
L. Vega,Argentina,61,"LB, CB"
B. Peacock-Farrell,England,61,GK
M. Ristl,Germany,61,"CDM, CM, RM"
I. Chaïbi,France,61,ST
R. Meléndez,Chile,61,"CAM, LM"
E. Ojeda,Argentina,61,CM
L. Carissoni,Italy,61,RB
U. Rivas,Mexico,61,CDM
T. Kehrer,Germany,61,"CB, CDM"
E. Gertmonas,Lithuania,61,GK
D. Atanga,Ghana,61,"LM, RM"
D. Barlaser,Turkey,61,"RM, CAM"
S. Serchenkov,Russia,61,"RM, LM"
R. Hepburn-Murphy,England,61,ST
G. Suazo,Chile,61,"CM, LB"
Q. Boisgard,France,61,"CAM, ST"
N. Ramírez,Chile,61,CB
S. Motegi,Japan,61,RM
P. Tietz,Germany,61,ST
Viti,Spain,61,RM
B. Jatta,Gambia,61,"RW, LW"
I. Doumbia,Ivory Coast,61,CDM
E. Sowah,Ghana,61,RB
D. De Silva,Australia,61,"LW, RW, CAM"
D. Smith,Wales,61,CB
J. McCarthy,England,61,"CB, RB"
J. Sierra,Chile,61,ST
L. Zander,Germany,61,RB
J. Sellars,England,61,"LM, ST"
M. Gatto,Italy,61,"LW, RW, CAM"
J. Petriccione,Italy,61,CDM
T. Beadling,England,61,CB
R. Grego-Cox,Republic of Ireland,61,ST
K. Howkins,England,61,CB
L. Escorcia,Colombia,61,CB
T. Roberts,Wales,61,"ST, LM"
M. Matvienko,Ukraine,61,CB
M. Berrío,Colombia,61,CB
Miguelón,Spain,61,RB
Roberto Núñez,Spain,61,ST
U. Hassan,Nigeria,61,CM
L. Gibson,England,61,LB
B. Miranda,Bolivia,61,ST
D. Gonzalez,Chile,61,"CB, RB"
A. Bernede,France,61,CAM
Toni Martínez,Spain,61,ST
Miguel Santos,Portugal,61,GK
Sebas Moyano,Spain,61,"CAM, RM"
K. Bryan,England,61,"CDM, CB, CM"
J. Rodríguez,Colombia,61,ST
J. Ginnelly,England,61,LM
S. Owobowale,Netherlands,61,LB
R. Obst,Poland,61,CDM
R. de Boer,Netherlands,61,GK
Lucas Viña,Spain,61,LB
G. Pezzella,Italy,61,"LB, LM"
J. Quigley,England,61,ST
S. McLoughlin,Republic of Ireland,61,CAM
U. Singh,India,61,"ST, RW"
I. Eğribayat,Turkey,61,GK
S. Yılmaz,Turkey,61,RM
A. Magaña,Mexico,61,ST
R. Ache,Germany,61,ST
L. Pinto,Venezuela,61,"RM, RW"
I. Lawlor,Republic of Ireland,61,GK
O. Schnitzler,Germany,61,GK
E. Capradossi,Italy,61,CB
J. Bednarek,Poland,61,"CB, CDM"
F. Jagiełło,Poland,61,CAM
L. Kelly,Republic of Ireland,61,"CM, CAM, CDM"
J. Ángulo,Colombia,61,LB
D. Mesenhöler,Germany,61,GK
A. Gordyushenko,Russia,61,"CM, CDM, CAM"
R. Migone,Argentina,61,ST
C. Lobos,Chile,61,"CDM, CM"
R. Gelmi,Switzerland,61,CB
C. Rosel,Mexico,61,CM
R. Leal,Costa Rica,61,RM
K. Boto,France,61,"CB, LB, RB"
A. De Sart,Belgium,61,CDM
J. Helmer,Netherlands,61,CAM
S. Gartenmann,Denmark,61,CB
R. Becker,Germany,61,"RB, LB"
M. Verrips,Netherlands,61,GK
A. Cuadra,Chile,61,CDM
R. Del Castillo,France,61,"LW, CF"
T. Ayan,Turkey,61,GK
L. Di Livio,Italy,61,CAM
P. Karlsson Lagemyr,Sweden,61,"LM, RM"
J. Posavec,Croatia,61,GK
R. Hatsuse,Japan,61,"LB, RB"
F. Banega,Argentina,61,CM
M. Köhlert,Germany,61,"LM, ST"
M. López,Colombia,61,"CAM, LM"
N. Leguizamón,Argentina,61,ST
F. Jensen,Finland,61,"LW, RW"
H. van Schaik,Netherlands,61,CB
S. Can,Turkey,61,"LM, RM"
D. Osei,England,61,"ST, LM"
C. Kane,Scotland,61,ST
T. Dähne,Germany,61,GK
S. Ayala,Colombia,61,CDM
C. Lombardi,Italy,61,"CF, RW, LW"
Flávio,Brazil,61,CB
J. Silva,Colombia,61,GK
B. Constant,France,61,ST
G. Lefebvre,France,61,CM
N. Luján,Argentina,61,LM
K. Flores,Chile,61,LM
B. Taiva,Chile,61,ST
I. Cissé,France,61,"RB, LB"
O. Albornoz,Colombia,61,LB
S. Thioub,France,61,ST
M. Blutsch,Austria,61,"CAM, LM"
D. Dianessy,France,61,ST
S. Macías,Colombia,61,LB
F. Schröter,Germany,61,"ST, LM"
B. Radunović,Serbia,61,GK
Gonçalo Tavares,Portugal,61,RB
B. Niasse,Senegal,61,GK
J. Bruijn,Netherlands,61,CDM
M. Nalepa,Poland,61,"CDM, CM"
F. Damian,Italy,61,CM
M. Di Gregorio,Italy,61,GK
R. Charles-Cook,England,61,GK
D. Potts,England,61,"LB, CB"
M. Pelosi,United States,61,"CM, LM"
E. Lee,England,61,"ST, LM"
M. Duffy,Northern Ireland,61,"LM, CM, CAM"
D. Gape,England,61,CM
C. Camps,Northern Ireland,61,"CAM, CM, CDM"
J. Houghton,England,61,CM
K. Junker,Denmark,61,ST
Dani Iglesias,Spain,61,ST
S. Bourard,Belgium,61,CAM
A. Al Dohaim,Saudi Arabia,61,"CB, RB"
David Raya,Spain,61,GK
J. Ingham,Australia,61,RW
C. Torres,Mexico,61,CB
P. Mystkowski,Poland,61,CAM
A. Sporle,Argentina,61,LM
M. Ritter,Germany,61,"CF, LM"
B. Comley,Montserrat,61,CM
J. Porsan-Clemente,France,61,ST
F. Otero,Colombia,61,ST
P. Zebli,Ivory Coast,61,"CDM, ST"
S. Gori,Italy,61,GK
C. Koca,Turkey,61,"CDM, CM"
S. Saucedo,United States,61,CAM
D. Hümmet,Turkey,61,ST
J. Cullen,Republic of Ireland,61,CM
E. Ávila,Argentina,61,"CAM, ST"
Lee In Soo,Korea Republic,61,GK
F. Fritz,Chile,61,"LW, CF"
M. Caufriez,Belgium,61,CB
J. Kvída,Czech Republic,61,"CB, LB"
T. Skarke,Germany,61,RM
C. Schoissengeyr,Austria,61,CB
Óscar,Spain,61,"RB, CB"
N. Amaarouk,Netherlands,61,"ST, CAM"
I. Leontyev,Russia,61,"CDM, CM, LM"
R. Jensen,Finland,61,CM
M. Tombakti,Saudi Arabia,61,"CDM, CM"
I. Ochoa,Mexico,61,CM
Jaime Pinto,Portugal,61,RW
L. Guwara,Germany,61,LB
Y. Kobayashi,Japan,61,CM
Asier Benito,Spain,61,ST
R. Gavtadze,Georgia,61,RM
N. Benegas,Argentina,61,ST
G. Sarrabayrouse,France,61,CDM
E. Letlotlo,South Africa,61,ST
Pol,Spain,61,GK
N. Ampomah,Ghana,61,LM
R. Mannes,Netherlands,61,RB
N. Lavanchy,Switzerland,61,"RM, RB"
J. McKee,Scotland,61,"CAM, CM"
D. Pappoe,Ghana,61,CB
L. Byrne,Republic of Ireland,61,LB
J. Moore-Taylor,England,61,"CB, LB"
D. Butler,England,61,"LB, LWB"
D. Lenihan,Republic of Ireland,61,"CM, CDM"
S. Hoare,Republic of Ireland,61,CB
A. Hollingen,Norway,61,CM
H. Aiesh,Sweden,61,RM
Rúben Oliveira,Portugal,61,CM
J. Gyamerah,Germany,61,"RB, LB, RM"
J. Nadeau,France,61,"CB, RB"
E. Kartal,Turkey,61,RB
J. Kolstad,Norway,61,"RM, LM"
J. Santander,Chile,61,"LB, LM"
D. Naah,Ghana,61,"CM, CDM"
A. Samsonov,Russia,61,"CDM, LM"
Y. Shafinskiy,Russia,61,GK
M. Thiam,Senegal,61,"RW, ST"
R. Schoop,Curacao,61,RB
H. Robert,France,61,LB
J. Vásquez,Colombia,61,ST
M. Brandner,Austria,61,"CDM, CM"
M. Hilßner,Germany,61,"CF, CAM, LM"
M. Seck,Senegal,61,LB
D. Sappa,Argentina,61,GK
Diga Almeida,Portugal,61,RB
P. Etebo,Nigeria,61,ST
M. De Almeida,Portugal,61,"ST, LW"
Seo Young-Jae,Korea Republic,61,"LB, LM"
Fábio Mesquita,Portugal,61,GK
Pol Valentín,Spain,61,RB
G. Williams,England,61,"RB, LB"
J. Joronen,Finland,61,GK
L. Bostyn,Belgium,61,GK
M. Pérez,Mexico,61,RW
J. Ruffels,England,61,"CM, CDM, LB"
A. Tozzo,Italy,61,GK
R. Edwards,Australia,61,CAM
A. Linde,Sweden,61,GK
W. Jobello,France,61,CAM
Carlinhos,Brazil,61,CAM
F. Møller,Denmark,61,"LB, LM"
J. Björkman,Sweden,61,CB
A. Dźwigała,Poland,61,"CDM, CB, CAM"
M. Preston,England,61,CB
P. Mngadi,South Africa,61,"RM, CAM"
R. Haynes,England,61,"LB, LWB"
L. Jones,England,61,CB
Ale Pipo,Spain,61,"CAM, LM, RM"
L. Ajorque,France,61,ST
M. Rocca,Italy,61,"CM, LM"
M. Al Saiari,Saudi Arabia,61,ST
E. Kebbie,England,61,RB
M. Dalla Costa,Argentina,61,"ST, LM"
M. Sprocati,Italy,61,"LW, RW"
D. Blanco,Argentina,61,CAM
M. Schindele,Germany,61,CB
M. Bani,Italy,61,CB
Queijeiro,Spain,61,CM
F. Belli,Italy,61,RB
F. Maya,Argentina,61,LB
I. Bonadio,Argentina,61,LB
M. Mara,Guinea,61,"ST, CAM"
J. Quiñones,Colombia,61,RB
E. Edwards Jr.,United States,61,GK
E. Martínez,Argentina,61,"LM, RM"
L. Smith,England,61,CM
J. Sterry,England,61,"RB, RWB"
Javi Jiménez,Spain,61,"LB, LM"
D. Bassock,Cameroon,61,"RW, LW"
F. Saavedra,Chile,61,LM
M. Maouche,France,61,"CM, CDM"
M. Fernández,Chile,61,"RM, RB"
C. Dell'Orco,Italy,61,LB
K. Londoño,Colombia,61,RM
S. Starke Hedlund,Sweden,61,CB
M. Olunga,Kenya,61,ST
J. García,Mexico,61,RB
T. Oude Kotte,Netherlands,61,"CB, LB"
O. George,Nigeria,61,CDM
Bruno Viana,Brazil,61,CB
Héctor Nespral,Spain,61,"CM, CDM"
C. Aktav,Turkey,61,CB
S. Cason,Italy,61,CB
Vítor São Bento,Portugal,61,GK
M. De Marchi,Italy,61,ST
E. Nungaray,United States,61,"CF, CAM"
A. Leitner,Austria,61,GK
A. Phillips,Wales,61,RB
S. Hewitt,England,61,CM
D. Stojanovic,FYR Macedonia,61,GK
Rui Vieira,Portugal,61,GK
C. Badjeck,Cameroon,61,ST
M. Al Otaibi,Saudi Arabia,61,"CAM, LM, RM"
S. Grether,Switzerland,61,"CM, RB"
J. Donacien,St Lucia,61,"RB, CB"
L. Petry,Denmark,61,"CM, CDM"
B. Garuccio,Australia,61,LB
R. Gagliardini,Italy,61,CM
G. Green,England,61,"CAM, CF"
R. Flanagan,England,61,"CM, CDM"
V. Marković,Serbia,61,"CDM, CM"
K. Madianga,France,61,"CM, CDM"
L. Salas,Argentina,61,RM
David Gómez,Spain,61,GK
N. Pantaleone,Argentina,61,LB
Juan Delgado,Spain,61,ST
C. Buonaiuto,Italy,61,RW
J. Sartiaguin,Mexico,61,"LB, CM"
Sergio Pérez,Spain,61,GK
L. Jäger,Austria,61,"CDM, CM, CB"
K. Tamás,Hungary,61,LB
F. Strauss,Austria,61,CB
A. Benítez,Mexico,61,LB
M. Pinto,Argentina,61,LB
J. Mondragón,Colombia,61,"CB, RB"
O. Hernández,Mexico,61,CB
H. Al Jayzani,Saudi Arabia,61,RB
R. Spinaci,Argentina,61,CDM
Bae Jae Woo,Korea Republic,61,"LB, RB"
M. Vojvoda,Albania,61,RB
J. McGing,Australia,61,"CB, CDM"
I. Galli,Italy,61,RB
A. Guillen,Mexico,61,"CB, LB"
Song Si Woo,Korea Republic,61,"RW, CAM"
S. Keskin,Turkey,61,CM
E. Uruç,Turkey,61,RB
M. Ambrose,United States,61,"LB, RB"
L. Rath,Austria,61,"CB, LB"
A. Wynter,England,61,"CB, RB, LB"
M. Gillespie,England,61,GK
K. Hansen,Norway,61,"ST, RM, CAM"
O. Hernandez,Cuba,61,"RM, ST"
E. Harrison,Wales,61,ST
C. Wyke,England,61,ST
M. Pearson,England,61,"LB, CB, RB"
F. Al Johani,Saudi Arabia,61,"RM, ST"
P. Frascatore,Italy,61,"LB, LM"
H. Middleton,England,61,"CM, CDM"
B. Traoré,France,61,CB
S. Pasa,Italy,61,CB
C. Mancilla,Colombia,61,CB
J. Chunga,Colombia,61,GK
H. Gjesdal,Norway,61,CB
B. Héry,France,61,"CM, CDM, CAM"
R. Espejord,Norway,61,ST
Tamayo,Spain,61,ST
D. Kun,Poland,61,"RW, LM, RM"
S. Neumann,United States,61,"LM, RM"
Kim Gyeong Min,Korea Republic,61,GK
C. de Reuver,Netherlands,61,ST
T. Chérif,Guinea,61,"ST, LW"
Rubén Sánchez,Spain,61,CM
Kike Barja,Spain,61,"RM, RW"
L. Sosa,Argentina,61,CB
N. Pelaitay,Argentina,61,CDM
C. Simonin,France,61,CB
A. Jakobsen,Egypt,61,CM
E. Otárola,Chile,61,"LM, LB"
K. Holt,Scotland,61,LB
Álex García,Spain,61,CB
B. Galván,Argentina,61,GK
R. Paz,Chile,61,ST
A. Alégué,Cameroon,61,"RM, CF"
A. Bai Kamara,Netherlands,61,"CB, LB"
P. Pedersen,Denmark,61,ST
E. Appiah,Ghana,61,"CM, CAM"
D. Castillo,Costa Rica,61,RB
F. Cobos,Argentina,61,LB
K. Hashimoto,Japan,61,"CM, RB"
D. Bartolota,Mexico,61,ST
C. Rodríguez,Mexico,61,RM
D. Arshakyan,Armenia,61,ST
C. Smith,Republic of Ireland,61,"CM, RM"
C. Main,England,61,ST
F. Brown Forbes,Costa Rica,61,"ST, RB, RM, CM"
S. Gannon,Republic of Ireland,61,RB
A. Cairns,England,61,GK
M. Sax,Austria,61,"RM, ST, LM"
J. Roberts,England,61,LM
J. Tveita,Norway,61,"LM, RM"
O. Silverholt,Sweden,61,LB
C. Brown,Australia,61,LB
Y. Al Fahmi,Saudi Arabia,61,"ST, CAM, LM"
I. Akinade,Nigeria,61,ST
J. Munns,England,61,"LM, CM"
Álex Vallejo,Spain,61,"CDM, CM"
M. Al Amri,Saudi Arabia,61,"LB, LM, RM"
Kim Jun Su,Korea Republic,61,"CB, RB"
R. Brindley,England,61,RB
P. Retre,Australia,61,"RB, CDM"
S. O'Donnell,Scotland,61,"RB, RWB"
J. Hessenthaler,England,61,CM
J. Elsey,Australia,61,"CB, RB"
C. Laprevotte,France,61,"CM, LM"
M. Kupczak,Poland,61,CDM
Yun Sang Ho,Korea Republic,61,"CM, LM, RM"
Park Dae Han,Korea Republic,61,"LB, RB, RM, LM"
T. Serbest,Austria,61,"CDM, CM"
V. Belon,France,61,GK
E. Koffi,France,61,RB
