short_name,nationality,overall,player_positions
J. Lumley,England,60,GK
A. Dales,England,60,"LM, RM, CAM"
R. Husić,Germany,60,GK
M. Seidel,Germany,60,GK
G. Jones,Wales,60,"LB, RB"
B. Warland,Australia,60,CB
A. Zendejas,Mexico,60,LM
M. Jadama,United States,60,CB
M. Zukanović,Serbia,60,ST
H. Tijanovich,Argentina,60,"LM, ST"
G. Mells,Australia,60,"CM, CDM"
C. McCarthy,Republic of Ireland,60,"CB, RB"
A. Pattison,England,60,CM
N. Temperini,Argentina,60,GK
Leja,Spain,60,GK
S. Nigro,Australia,60,"LB, RB, CDM"
J. Velásquez,Colombia,60,RM
E. Ntim,Ghana,60,"RB, CB"
A. Porcino,Italy,60,"LB, LM"
T. van de Berg,Netherlands,60,"CB, RB"
B. Rowthorn,England,60,CM
S. Amuzie,Nigeria,60,"LB, LM"
J. Romil,France,60,ST
J. Andersson,Sweden,60,"RB, RM"
B. Bvuma,South Africa,60,GK
R. Obermair,Germany,60,"RW, RM, RWB"
K. Krasniqi,Kosovo,60,"CM, CDM, RB"
M. Al Baqawi,Saudi Arabia,60,RB
T. Ivanof,Belgium,60,"CAM, RW, LW"
L. Lauberbach,Germany,60,"CAM, LM"
R. Çağıran,Turkey,60,"CDM, CB, LB"
J. Ochoa,Colombia,60,CB
P. Soko,Cameroon,60,RM
M. Merghem,France,60,"LW, CM"
K. Yamga,France,60,"LW, RW"
S. Bougrine,Morocco,60,CM
J. Caraballo,Venezuela,60,"RM, RW"
T. Corbaz,Switzerland,60,"CDM, CM"
N. Plume,Germany,60,"CDM, CB"
M. Krauß,Germany,60,"RW, ST"
G. Fuentes,Colombia,60,LB
U. Tezel,Germany,60,"RB, RWB, RM, RW"
A. Tiritiello,Italy,60,CB
A. Camara,Senegal,60,CB
Lombo,Spain,60,GK
I. Baba,Ghana,60,CM
D. Quaranta,Italy,60,"CB, LB"
M. Sifneos,Netherlands,60,ST
S. Perilli,Italy,60,GK
A. Hollingen,Norway,60,CM
D. Love,Scotland,60,RB
A. Madrid,Chile,60,"CM, CDM"
M. Crowe,Wales,60,GK
C. Halkett,Scotland,60,"CB, RB"
R. Dickie,England,60,CB
V. Wernersson,Sweden,60,"LWB, LM"
M. Eberwein,Germany,60,"CAM, ST, CF"
A. Al Ruhaili,Saudi Arabia,60,GK
M. Balcılar,Turkey,60,ST
M. Gasperi,Italy,60,"CAM, RM"
A. Södlund,Norway,60,"RM, CM"
E. Onariase,England,60,CB
K. Knoyle,England,60,"RB, RWB"
R. Charles-Cook,England,60,"CAM, CM, LM"
M. Pavić,Austria,60,LB
D. Choinière,Canada,60,"LM, CAM"
J. Arak,Poland,60,ST
M. Heinrich,Germany,60,"LM, LW, CAM"
T. Campanini,France,60,"RB, CB"
J. Sievers,Germany,60,GK
J. Cortizo,Mexico,60,LM
Lee Eun Beom,Korea Republic,60,ST
N. Bazzana,Argentina,60,CB
A. Al Obud,Saudi Arabia,60,"ST, RM, LM"
D. Gojko,Poland,60,"CAM, CM, LM"
S. Ingolitsch,Austria,60,"RB, LB"
A. Kecskés,Hungary,60,CB
Hu Ruibao,China PR,60,CB
Javi Pérez,Spain,60,"CM, CDM"
Gonzalo Pereira,Spain,60,"CB, CDM"
R. Strain,Australia,60,RB
Zhang Huachen,China PR,60,CDM
S. Ntiya-Ntiya,South Africa,60,LB
D. Mantilla,Colombia,60,RM
L. Recalde,Argentina,60,CB
Chechu Grana,Spain,60,GK
Park Chang Jun,Korea Republic,60,RB
T. Bonga,Germany,60,ST
A. Putna,United States,60,GK
J. Illanes,Argentina,60,"CB, RB"
J. Suárez,United States,60,RM
Adrián,Spain,60,GK
Ximo Miralles,Spain,60,GK
Guerrero,Spain,60,"LB, LW"
Adrià Arjona,Spain,60,CM
P. Grant,Scotland,60,CB
C. Villanueva,Mexico,60,RB
A. Favaro,Italy,60,GK
J. Brown,Jamaica,60,CAM
L. Jones,England,60,CB
J. Łukowski,Poland,60,"LM, RM"
H. Cornick,England,60,"RM, RW"
R. Fulton,Scotland,60,GK
F. Varano,Italy,60,CAM
I. Łasicki,Poland,60,CB
Murilo Mendes,Brazil,60,ST
R. Al Mousa,Saudi Arabia,60,CM
D. O'Shaughnessy,Finland,60,CB
F. Çakır,Turkey,60,GK
N. Das,India,60,LB
A. Peláez,Mexico,60,GK
M. Gillesphey,England,60,"CB, LB"
R. Sallinger,Austria,60,GK
C. Riascos,Colombia,60,"RB, LB"
P. Hercher,Germany,60,"LM, RM"
Miquel Parera,Spain,60,GK
R. Izumi,Japan,60,CAM
A. Al Sharid,Saudi Arabia,60,"CDM, CM"
U. Singh,India,60,"RM, LM, ST"
L. Hurtado,Colombia,60,"RM, ST"
Lee Dong Su,Korea Republic,60,CM
S. Omeonga,Belgium,60,"CM, CDM"
B. Gyamfi,Ghana,60,"RB, CB"
J. Bauza,Argentina,60,"CAM, RW, RM"
C. Odoi-Atsem,United States,60,RB
S. Al Khayri,Saudi Arabia,60,"RB, CB"
F. Piszczek,Poland,60,ST
D. Rasak,Poland,60,CDM
C. Akas,Nigeria,60,LB
A. De Francesco,Italy,60,"CM, CAM"
D. Montoya,Colombia,60,"LB, RB"
J. Medina,Colombia,60,"ST, RM, RW"
E. Weeger,Germany,60,"RB, CDM"
J. Dörfler,Germany,60,RM
Manu Moya,Spain,60,"CB, CDM"
J. Ebot-Etchi,Germany,60,RB
D. Vokic,Slovenia,60,CAM
C. Ilic,Croatia,60,"LB, LM"
J. Rodríguez,Argentina,60,CB
Ronald,Brazil,60,"RM, CAM"
Rafael Zuchi,Brazil,60,CB
I. Furu,Norway,60,"CB, LB"
B. Miele,Republic of Ireland,60,"RM, LM, CAM"
M. Crocombe,New Zealand,60,GK
Borja,Spain,60,"LM, RM"
J. Forster,Scotland,60,"RB, CB"
A. Al Arraf,Saudi Arabia,60,GK
W. Cuesta,Colombia,60,GK
U. Saracco,Italy,60,GK
J. Bachmann,Germany,60,"CDM, CM, CB"
L. Béland-Goyette,Canada,60,"CM, CDM"
H. Narzary,India,60,"LM, RM, ST"
E. List,England,60,"ST, RM, LM"
R. Wolsztyński,Poland,60,ST
E. Al Joufi,Saudi Arabia,60,CDM
A. Diallo,Guinea,60,LM
K. Miś,Poland,60,LB
R. Jendrusch,Germany,60,GK
J. Gibbons,England,60,"RB, RWB"
R. Kaib,Sweden,60,LB
L. Fritzson,Sweden,60,CM
S. Cleveland,United States,60,GK
E. Kutler,United States,60,"RB, CAM, LB"
H. Ide,Japan,60,"CAM, RM"
M. Blauensteiner,Austria,60,RB
K. Fukai,Japan,60,"CDM, CM"
O. Alseth,Norway,60,RB
G. Damen,Netherlands,60,"CM, CDM"
G. Bakırbaş,Turkey,60,GK
A. Kovačević,Bosnia Herzegovina,60,CB
R. Germain,Japan,60,ST
N. Watanabe,Japan,60,"RM, CF, ST"
Jesús Jiménez,Spain,60,ST
S. Perić,Austria,60,CB
C. Pombo,Argentina,60,CM
G. Rodríguez,Uruguay,60,LB
L. O'Brien,England,60,GK
K. Riksvold,Norway,60,"RW, LW"
L. Fernandes,Denmark,60,GK
M. Rose,England,60,"CM, RM"
A. Santos,Brazil,60,"RM, CM"
A. Calver,Australia,60,"RB, CB"
R. Browne,Antigua & Barbuda,60,"LM, CM, RM"
S. Raheriharimanana,Madagascar,60,"CDM, CM"
S. Murillo,Colombia,60,LB
H. Heath,England,60,"CM, CDM"
O. Okungbowa,Austria,60,"CDM, CB, CM"
P. Berg,Norway,60,CM
A. Whitmore,England,60,"CB, LB"
Wang Jinxian,China PR,60,RM
David Gil,Spain,60,GK
N. Cowburn,Australia,60,"LB, RB"
C. Zock,Cameroon,60,"CM, CDM"
Qi Tianyu,China PR,60,"CDM, RB"
B. Allain,France,60,GK
A. Hazazi,Saudi Arabia,60,"CM, CDM, CAM"
T. Hudson-Wihongi,New Zealand,60,"CB, CDM, RB"
Z. Grich,France,60,"LM, RM"
A. Siebeck,Germany,60,"CM, LB"
A. May,England,60,ST
Kim Han Gil,Korea Republic,60,RW
L. Polvani,Italy,60,CB
J. Montaño,Colombia,60,RB
H. Hankić,Austria,60,GK
A. Fejzullahu,Albania,60,RB
A. Pikk,Estonia,60,LB
E. Erenler,Turkey,60,CB
Salcedo,Spain,60,GK
F. Rossi,Italy,60,GK
S. Folan,Republic of Ireland,60,CB
D. Cole,Scotland,60,"CB, RB"
L. Burge,England,60,GK
I. Gelios,Greece,60,GK
B. Wilson,England,60,GK
C. Stockton,England,60,ST
E. Lee,England,60,"ST, LM"
D. Evtimov,Bulgaria,60,GK
K. Arthur,Ghana,60,"RM, LM"
J. Molina,Colombia,60,ST
J. Rasheed,Norway,60,GK
Chu Jinzhao,China PR,60,CB
E. Ekpolo,Nigeria,60,RB
A. Kartalis,Greece,60,"LB, CAM, LM"
Zhang Xiaobin,China PR,60,"CM, CDM"
D. Johnson,England,60,ST
D. Chávez,Mexico,60,ST
H. Fukushima,Japan,60,GK
H. Mitsumaru,Japan,60,LB
M. Kanabah,Saudi Arabia,60,"CDM, CM"
D. Sugimoto,Japan,60,GK
J. Albert,France,60,CB
Y. Suzuki,Japan,60,"RM, CF"
N. Petric,Serbia,60,GK
C. Missilou,Congo,60,CM
S. Byrne,Scotland,60,CM
J. Furlan,Italy,60,GK
G. Holohan,Republic of Ireland,60,"CAM, CM"
P. Kühn,Germany,60,GK
C. McFadzean,Scotland,60,"LWB, LB"
J. Quezada,Chile,60,GK
B. Héry,France,60,"CM, CDM, CAM"
M. Montini,Italy,60,"ST, CF"
C. McAleer,Northern Ireland,60,"RM, LM, LW, RW"
Chen Hao,China PR,60,"CB, ST"
Shan Pengfei,China PR,60,"RB, LB"
J. Gulley,New Zealand,60,"RB, CB, LB"
A. Parisi,Italy,60,"RB, CB, RM"
S. Kono,Japan,60,"CAM, CM, ST"
D. Frieser,Austria,60,RM
K. Athiu,South Sudan,60,ST
F. Pangop,Cameroon,60,"LW, RW, ST"
A. Al Fiqi,Saudi Arabia,60,RM
D. Tagami,Japan,60,CB
R. Lemus,Colombia,60,CM
R. Taillan,France,60,RB
S. Beusnard,France,60,"ST, CAM"
K. Zapolnik,Poland,60,ST
N. Low,Scotland,60,"CM, CDM"
M. Rauschenberg,Denmark,60,CB
P. Perina,Italy,60,GK
T. Nichols,England,60,"ST, LW"
H. Cakin,France,60,"RB, CM"
Park Yong Ji,Korea Republic,60,"RM, LM"
H. Al Mansour,Saudi Arabia,60,"LB, LM"
Xie Pengfei,China PR,60,"RW, RM"
Feng Jing,China PR,60,"CAM, CF, ST"
G. Reilly,Scotland,60,ST
Park Jeong Su,Korea Republic,60,"CB, CDM"
M. Al Otaibi,Saudi Arabia,60,LM
J. Qwiberg,Sweden,60,"LB, LM"
B. Janošević,Serbia,60,GK
T. Siekman,Netherlands,60,"CB, LB"
S. Al Qeshtah,Saudi Arabia,60,CB
H. Al Maqati,Saudi Arabia,60,"RM, CAM, ST"
E. Katayama,Japan,60,"RB, CB"
K. Onose,Japan,60,"CF, RW"
D. Mihajlovic,Switzerland,60,"RB, LM, LB"
L. Budziłek,Poland,60,GK
J. Dunleavy,Republic of Ireland,60,"RB, CB, LB"
S. Arnold,England,60,GK
J. Carroll,Republic of Ireland,60,LB
L. O'Neil,England,60,CDM
B. Al Baqi,Saudi Arabia,60,GK
O. Palmer,England,60,ST
D. Chessa,Germany,60,"LM, LB"
Yang Jiawei,China PR,60,"RM, LM, RW"
D. Sosa,Argentina,60,RM
J. Keegan,United States,60,"ST, LM"
C. Stokes,England,60,"LWB, CB"
M. Abu Shararah,Saudi Arabia,60,ST
R. Hironaga,Japan,60,GK
F. Costa,Argentina,60,GK
J. Williams,England,60,LM
J. Franzoni,Argentina,60,ST
Lee Tae Ho,Korea Republic,60,CB
K. Rauhut,Germany,60,GK
J. Herrera,Argentina,60,"ST, RW, LW"
V. Sirotov,Russia,60,LM
A. Tsvetkov,Bulgaria,60,CDM
D. Bulman,England,60,"CM, CDM"
M. Tonge,England,60,"CM, CDM"
M. Gurski,Germany,60,GK
A. Poggenborg,Germany,60,GK
L. Walthert,Switzerland,60,GK
A. Kay,England,60,"CDM, CB, CM"
M. Bean,Jamaica,60,"CM, CDM"
P. Cherrie,Scotland,60,GK
C. Beardsley,England,60,ST
M. Sejmenovic,Bosnia Herzegovina,60,CB
G. Thompson,England,60,"RM, ST, RW, LM"
D. Pugh,England,60,"CM, LB"
K. Brennan,Republic of Ireland,60,"CDM, CM, CAM"
I. Miller,England,60,ST
L. Joyce,England,60,"CM, CDM"
R. Lawan,Sweden,60,"CM, RM"
R. Armand,France,60,ST
Jiang Ning,China PR,60,CM
Li Benjian,China PR,60,"LM, CAM, CM"
Yang Qipeng,China PR,60,GK
Yang Shanping,China PR,60,"LB, CB"
Han Feng,China PR,60,GK
W. Hesl,Germany,60,GK
A. Krysiak,Poland,60,GK
M. Youssouf,Comoros,60,"LM, RM"
P. Vincenti,England,60,"RM, LM"
G. Doherty,Northern Ireland,60,GK
L. Krogh Gerson,Luxembourg,60,"CM, CB, CDM"
M. Byrne,Republic of Ireland,60,CM
Geng Xiaofeng,China PR,60,GK
N. Yamada,Japan,60,"CM, CF"
B. N'Gala,England,60,CB
F. Musaev,Uzbekistan,60,"CM, CDM, CB"
A. Greene,Republic of Ireland,60,"ST, LM"
D. Corcoran,Republic of Ireland,60,ST
A. Tutte,England,60,CM
M. Chergui,France,60,ST
M. Górski,Poland,60,ST
G. Herrem,Norway,60,"ST, CF"
Yoon Dong Min,Korea Republic,60,"ST, CM"
Lee Jong Won,Korea Republic,60,"CDM, CM"
P. McLain,United States,60,GK
S. Al Dosari,Saudi Arabia,60,"RM, RB"
J. Oates,Australia,60,RB
A. Banasiak,Poland,60,"CAM, CM, LM"
M. Rhead,England,60,"ST, CF"
P. Farman,England,60,GK
Lee Sang Hyeob,Korea Republic,60,"CM, CDM"
J. Hunt,England,60,LB
T. Hawkridge,England,60,"RM, LM"
Oh Kwang Jin,Korea Republic,60,LM
F. Graudenz,Germany,60,"LM, RM"
Jiang Zhe,China PR,60,"RB, RM"
Chen Jie,China PR,60,"CM, CDM"
Jin Taiyan,China PR,60,"LB, CM, RB"
Zhang Lu,China PR,60,"RM, CM, RB"
F. Andersson,Sweden,60,GK
B. Makendzhiev,Bulgaria,60,GK
Song Wenjie,China PR,60,RM
N. Iwadate,Japan,60,GK
W. Hashimoto,Japan,60,"LB, LWB"
K. Hachisuka,Japan,60,"RM, RB, LM"
J. Kamata,Japan,60,"CB, RB"
Y. Ota,Japan,60,RM
M. Kurogi,Japan,60,"CM, CDM"
H. Nakabayashi,Japan,60,GK
K. Tanno,Japan,60,GK
T. Fukumitsu,Japan,60,"RM, LM, CF"
M. Kessel,Germany,60,"LM, CAM"
P. Posipal,Germany,60,"CDM, CB"
L. Kosakiewicz,Poland,60,"LB, RM"
O. Dytyatev,Ukraine,60,CB
Hiago,Brazil,60,"RM, ST"
D. Fitzpatrick,England,60,LB
F. Faist,Austria,60,GK
H. Koné,Ivory Coast,60,"CAM, RM"
R. Fergonzi,Argentina,60,"ST, RW"
I. Musalami,Saudi Arabia,60,CDM
D. Kerschbaumer,Austria,60,"RB, RM"
S. Mustafa,Sudan,60,"CDM, CM"
G. Azzinnari,Italy,59,ST
B. Wilmot,England,59,CB
G. McEachran,England,59,"CAM, CM"
A. Almendra,Argentina,59,CM
Y. Begraoui,France,59,ST
Domingos Quina,Portugal,59,"CM, CAM"
O. Brynhildsen,Norway,59,"RM, LM"
S. Çetin,Germany,59,"CDM, CM"
M. Daly,England,59,"CM, CAM"
B. Provoste,Chile,59,CAM
N. Kirby,England,59,CAM
Obama,Spain,59,"ST, LM"
E. Elizalde,Uruguay,59,"LB, CB"
C. Ferreira,Argentina,59,CAM
N. Okafor,Switzerland,59,LM
W. Burger,Netherlands,59,CM
T. Matthews,South Africa,59,"CAM, LM, RM"
Mollejo,Spain,59,RW
R. Porteous,Scotland,59,CB
J. Mbom,Germany,59,"CM, RM"
J. Clarke,England,59,"LW, ST"
I. El Kabbou,Morocco,59,"ST, LW"
D. James,Wales,59,"LW, RW"
D. Franke,Germany,59,LB
J. Beste,Germany,59,LB
V. Kušej,Czech Republic,59,"CF, ST, CAM"
I. Meslier,France,59,GK
J. Bednarczyk,Poland,59,"LM, LB"
J. Shipley,England,59,"LM, CM"
A. Lewis,Wales,59,"LB, RB"
R. Hale,Republic of Ireland,59,"ST, RW, RM"
B. Morris,England,59,ST
M. Curry,England,59,ST
João Virgínia,Portugal,59,GK
R. Marín,Mexico,59,ST
N. Trott,England,59,GK
T. Müsel,Germany,59,ST
L. Tempelmann,Germany,59,"CM, CDM"
M. Čović,Germany,59,"LM, RM"
T. Klupś,Poland,59,RM
A. Racioppi,Switzerland,59,GK
C. Tiéhi,Ivory Coast,59,CDM
G. Kılıç,Germany,59,"LM, CM"
A. Nava,Mexico,59,CM
C. Rubio Sivodedov,Sweden,59,CM
M. Johansson,Sweden,59,GK
W. Patching,England,59,CM
P. Menzel,Germany,59,GK
M. Candlin,England,59,ST
A. Pululu,Angola,59,ST
P. Sussek,Germany,59,"CAM, RM"
S. Friede,Germany,59,"CM, CB"
A. Hadzic,Norway,59,CM
N. Ofoborh,Nigeria,59,"CDM, CM"
T. Kucz,Poland,59,GK
E. Lara,Mexico,59,LB
K. Dimitriou,Greece,59,CB
M. Kadlec,Austria,59,CAM
J. Guillén,Mexico,59,CM
N. Mekonnen,Germany,59,"CDM, CB"
Y. Roemer,Netherlands,59,ST
Iker Goujon,Spain,59,CM
M. Folivi,England,59,ST
Che Shiwei,China PR,59,"RM, LM"
F. Lobos,Chile,59,ST
L. Cullen,Wales,59,ST
B. Thomas-Asante,England,59,"LM, ST"
C. Hall,England,59,ST
F. Şimşek,Germany,59,"LM, RM"
Son Mu Bin,Korea Republic,59,GK
I. Oda,Japan,59,"LB, CB"
J. Torres,Colombia,59,CDM
I. Chair,Belgium,59,CAM
L. Ndenbe,Belgium,59,"LB, LWB, LM"
A. Romero,United States,59,GK
M. Rosas,Chile,59,RW
A. Al Saluli,Saudi Arabia,59,CB
Yoo Ji Ha,Korea Republic,59,CB
E. Celebi,Germany,59,CB
T. van den Belt,Netherlands,59,CM
G. Della Bernardina,Italy,59,CB
G. León,Mexico,59,ST
M. Rieder,Netherlands,59,CAM
Fernando Costanza,Brazil,59,RB
T. Wiesner,Germany,59,GK
A. Baker,Wales,59,"RB, RWB"
L. Zigi,Ghana,59,GK
C. Jordan,England,59,CB
M. Šverko,Croatia,59,LB
L. Diallo,Senegal,59,CB
J. Kabongo,Denmark,59,CB
C. O'Hare,England,59,"CAM, RW, ST"
Y. Armougom,France,59,"LB, RB"
J. Ortíz,Colombia,59,CB
A. Buongiorno,Italy,59,CB
Z. Brault-Guillard,Canada,59,RB
J. Stanic,Croatia,59,CB
A. López,Mexico,59,LW
N. Córdova,Chile,59,RB
A. Çelebi,Turkey,59,CB
A. Lajami,Saudi Arabia,59,"CB, CDM, RB"
Jeong Seung Won,Korea Republic,59,"RW, ST"
R. Sykes,England,59,CB
J. Karlstrøm,Norway,59,GK
E. Mena,Colombia,59,RM
A. Ikedi,Nigeria,59,CDM
A. Verdugo,Argentina,59,"CM, CDM"
K. Taylor,England,59,CAM
K. Hansen,Norway,59,CAM
S. van Dijck,Netherlands,59,"CB, LB"
A. Angulo,Colombia,59,CB
A. Gamboa,Costa Rica,59,CB
L. Fadinger,Austria,59,CAM
T. Weiner,Germany,59,GK
R. Rösch,Germany,59,CAM
N. Alioui,France,59,"LM, RM, ST"
E. Ferigra,Ecuador,59,CB
D. Olsson,Sweden,59,GK
D. Rosin,Germany,59,LM
Guille Lara,Spain,59,GK
W. Wood,England,59,LB
A. Davies,Wales,59,CB
V. Wojtkowiak,France,59,"CB, CDM"
S. Lauper,Switzerland,59,"CM, CDM, CB"
T. Yanagi,Japan,59,"RB, CB, RM"
A. Lucoqui,Germany,59,LB
D. O'Shea,Republic of Ireland,59,CB
M. McKee,Northern Ireland,59,CM
P. Pusic,Switzerland,59,"CM, CDM"
L. Weinkauf,Germany,59,GK
S. Tigges,Germany,59,"RM, LM, ST"
R. D'Haese,Belgium,59,"LM, CAM"
J. Bruhns,Germany,59,GK
R. Meraz,Mexico,59,CDM
Dai Wai-Tsun,Hong Kong,59,"CM, RM, LM"
M. Bevan,New Zealand,59,ST
M. Virtue-Thick,England,59,"CDM, CM"
F. Dahmen,Germany,59,GK
M. Nilor,France,59,ST
K. Kaïboue,France,59,CDM
A. Hernández,Mexico,59,ST
A. Al Yami,Saudi Arabia,59,"ST, RM"
R. Polley,Netherlands,59,RB
A. Thapa,India,59,"CM, CDM"
S. Sy,France,59,LB
M. Bachini,Italy,59,CB
D. Markey,Republic of Ireland,59,CAM
G. Edmundson,England,59,CB
M. Zeidan,Sweden,59,CM
M. Kristensen,Denmark,59,"LW, RW, CAM"
C. Lattanzio,Argentina,59,"LM, ST"
O. Al Khalaf,Saudi Arabia,59,"CDM, CM, LM"
E. Robson,England,59,CM
T. Elšnik,Slovenia,59,"CM, CAM"
R. Aoki,Japan,59,LW
L. Bätge,Germany,59,GK
Pedro Goulart,Mexico,59,ST
A. Mumin,Ghana,59,CB
P. Gartler,Austria,59,GK
C. Wood,England,59,LB
O. Patrick,England,59,ST
Moon Jeong In,Korea Republic,59,GK
B. Álvarez,Argentina,59,LM
Paulo Alves,Portugal,59,"CM, CAM"
F. Pardo,Argentina,59,CB
A. Ceylan,Germany,59,"LM, RM"
Madger Gomes,Spain,59,"CAM, LM, CM"
L. Woolfenden,England,59,"CB, RB"
E. Amenyido,Germany,59,"ST, RW, LW"
M. Özvardar,Turkey,59,ST
Raúl Sánchez,Spain,59,"LM, LB"
David Vicente,Spain,59,RB
J. Díaz Price,Mexico,59,LM
A. Guiffrey,Argentina,59,RM
F. Irie,Ivory Coast,59,CAM
A. Lomovitskiy,Russia,59,"RM, LM"
F. Carstens,Germany,59,"CB, RB"
J. Abbel,Netherlands,59,LB
A. McGowan,England,59,"RWB, RB"
C. Kpekawa,England,59,"LB, CB"
J. Lyden,Australia,59,CM
M. Stryjek,Poland,59,GK
W. Parra,Colombia,59,CDM
M. Bola,England,59,LB
O. Zanzala,Congo,59,ST
D. Mordini,Italy,59,"LB, LW, LM"
D. Jajic,Sweden,59,CM
M. Hingerl,Germany,59,"CM, CDM"
N. Bizet,France,59,ST
A. Al Dawsari,Saudi Arabia,59,CDM
I. Khemis,Tunisia,59,CM
J. Storey,England,59,CB
M. Rayman,Saudi Arabia,59,LB
J. Brown,England,59,"RB, RWB"
J. Bolado,Argentina,59,GK
B. Chorbadzhiyski,Bulgaria,59,CB
J. Muscatt,England,59,LB
D. Klomp,Netherlands,59,CB
J. Bustillos,Argentina,59,GK
N. Tenaglia,Argentina,59,RB
A. Al Amri,Saudi Arabia,59,CB
N. Bazan,Argentina,59,ST
M. Cavalleri,Chile,59,ST
J. Schuurman,Netherlands,59,"CDM, CM"
E. Opoku,Ghana,59,"RM, ST"
C. Manley,United States,59,RB
K. Ødemarksbakken,Norway,59,"LM, RM"
A. Aleo,Argentina,59,ST
S. Kodama,Japan,59,"LM, LW, RW"
B. Breukers,Netherlands,59,CM
E. Henschel,Germany,59,"RM, RB"
B. Kolgeci,Kosovo,59,CB
E. Veiga,Luxembourg,59,"CDM, CM"
D. Horkaš,Croatia,59,GK
P. Chato,Germany,59,"LB, CDM, LM, CB"
E. Alvarado,United States,59,CM
S. Fraser,Scotland,59,CAM
M. Kuchta,Poland,59,GK
D. O'Halloran,Republic of Ireland,59,"LM, ST"
J. Sanchez,Colombia,59,"LW, RW, LM, ST"
I. Colman,Argentina,59,CAM
R. Grego-Cox,Republic of Ireland,59,"ST, RM"
B. Sabovic,Sweden,59,CM
Y. Mabella,France,59,ST
K. McFarlane,England,59,ST
Z. de la Paz,Curacao,59,GK
S. Kaya,Turkey,59,ST
Oleaga,Spain,59,GK
S. Al Najai,Saudi Arabia,59,"CDM, CM, CAM"
T. Abdullah,Saudi Arabia,59,"RB, CDM, LB"
V. Tankovskyi,Ukraine,59,"CM, CAM"
E. Korkmaz,Netherlands,59,CB
Joo Hyun Ho,Korea Republic,59,"LW, ST"
J. Córdova,Canada,59,"RB, LB"
A. Didic,Canada,59,CB
O. Ökke,Turkey,59,CM
F. Bin Jamayah,Saudi Arabia,59,RM
O. Drost,Denmark,59,ST
A. Lotti,Argentina,59,ST
M. Segbers,United States,59,"RB, RM"
K. Reaves,United States,59,CB
Han Seung Wook,Korea Republic,59,CAM
S. Callegari,Argentina,59,CB
M. Fonseca,Argentina,59,ST
P. Gehrmann,Germany,59,"CDM, CAM, CB"
A. Beyazıt,Germany,59,"CF, RM, LM"
A. Önal,Turkey,59,ST
F. Pasqualoni,Italy,59,CB
F. Manzo,Chile,59,"CAM, CM"
P. Bucha,Czech Republic,59,"CM, CAM"
Samu Pérez,Spain,59,GK
J. Galetto,Argentina,59,RB
J. Flatt,England,59,GK
S. Matthews,England,59,"CM, RM"
L. Wedl,Austria,59,GK
N. Lüchinger,Switzerland,59,"RB, RM, LB"
J. Bridge,England,59,"RM, LM, CAM"
N. Konstandopoulos,Australia,59,CM
M. Baghdadi,Germany,59,"LM, RM"
J. Ramhorn,Sweden,59,"CB, RB"
T. De Bie,Belgium,59,GK
A. Collins,Wales,59,"ST, RM, LM"
M. Šarkić,Montenegro,59,GK
T. Hiraoka,Japan,59,"CAM, RW, LW"
S. Fujitani,Japan,59,"RB, RWB, RM"
K. Yajima,Japan,59,ST
F. Bjørkan,Norway,59,LB
J. Bekkema,Netherlands,59,GK
A. Al Shammary,Saudi Arabia,59,"LM, LW, CM"
G. Quezada,Ecuador,59,"CM, CDM, CAM"
B. Wright,Canada,59,ST
Liu Junshuai,China PR,59,"CB, CM"
R. Al Hafizi,Saudi Arabia,59,LM
I. Boye,Nigeria,59,ST
I. Aaneba,France,59,"CB, RB"
L. Vera,Argentina,59,"LM, RW"
D. Martinović,Croatia,59,ST
K. Irep,France,59,LB
A. Nouri,France,59,CDM
J. Hildebrandt,Germany,59,CDM
A. Mendy,Senegal,59,LB
L. Pfeiffer,Germany,59,ST
M. Spasic,Serbia,59,LB
F. Castro,Uruguay,59,RW
I. Mensah,Ghana,59,"LW, CAM"
C. Kühlwetter,Germany,59,"ST, CAM"
Alberto González,Spain,59,GK
D. Chambost,France,59,CAM
M. Blakstad,Norway,59,"CM, CF"
P. Arredondo,Chile,59,CB
A. Gogić,Cyprus,59,CB
E. Monthe,Cameroon,59,"CB, LB"
M. Smith,England,59,"CM, CAM"
N. Sandberg,Norway,59,CM
E. Salles,France,59,GK
Ba Dun,China PR,59,"CAM, LM, RM, ST"
E. Sonupé,England,59,"RM, LM"
M. Álvarez,Colombia,59,ST
D. Fernández,Chile,59,CM
S. Mandash,Saudi Arabia,59,"RM, LM"
J. Serafin,Poland,59,CM
E. Dabo,Senegal,59,CDM
S. Joss,Switzerland,59,"LB, RB"
J. Maguire,England,59,LB
D. Conner,United States,59,"RB, CDM"
F. Ghazi,Saudi Arabia,59,LB
Gui Hong,China PR,59,ST
O. Al Sunain,Saudi Arabia,59,RB
A. Siemaszko,Poland,59,ST
I. Al Shuayl,Saudi Arabia,59,LB
C. Storm,United States,59,"RB, LB"
A. Najem,Afghanistan,59,CAM
T. Iida,Japan,59,RB
P. Mazzocchi,Italy,59,RB
C. Veerachat,Thailand,59,"CM, CAM"
E. Berger,Norway,59,CB
M. Steeves,United States,59,ST
F. Rieder,Austria,59,"CM, CAM"
L. Hupfauf,Austria,59,"RB, LB"
S. Vidal,France,59,"RM, CAM"
J. Heil,Austria,59,"RM, CAM"
D. Moreno,Colombia,59,"RM, ST"
Y. Takaoka,Japan,59,GK
K. Velasco,Colombia,59,LM
E. Karic,Austria,59,"LB, CM"
