short_name,nationality,overall,player_positions
M. Centurión,Argentina,59,CB
C. Gasper,United States,59,"LB, CB"
M. Freese,United States,59,GK
J. Murtin,England,59,CM
E. Zubak,United States,59,ST
Y. Osée,Germany,59,CB
D. Aravena,Chile,59,CM
M. Maureira,Chile,59,CDM
Vidorreta,Spain,59,CM
J. Rojas,Bolivia,59,GK
R. Opruț,Romania,59,LB
L. Gabbichler,Austria,59,LM
J. Tré,France,59,"RB, LB"
S. Perilli,Italy,59,GK
J. Debayo,Nigeria,59,LB
J. Doherty,Northern Ireland,59,LB
F. Lesniak,Slovakia,59,CM
G. Berggren,Sweden,59,CM
A. Södlund,Norway,59,"RW, LW"
C. Guy,England,59,"CM, CDM"
H. Ascroft,Australia,59,"CB, CDM, CM"
F. Ronstadt,Germany,59,"RB, RM, LB"
Z. de la Paz,Curacao,59,GK
M. Šarkić,Montenegro,59,GK
C. Kelly,Republic of Ireland,59,"CB, LB"
J. Kristoffersen,Norway,59,ST
T. Abdullah,Saudi Arabia,59,"RB, CDM, LB"
K. Velde,Norway,59,ST
A. Kecskés,Hungary,59,CB
A. Sosa,Argentina,59,GK
D. Martinović,Croatia,59,ST
K. Ødemarksbakken,Norway,59,LM
M. Spasić,Serbia,59,"LB, LM, LWB"
A. Camara,Senegal,59,CB
D. Chambost,France,59,CAM
N. Sommer,Germany,59,RB
R. Hove,Norway,59,CB
B. Rojas,Costa Rica,59,ST
A. Ureche,Romania,59,GK
F. Rüdlin,Germany,59,CDM
N. Galle,Germany,59,"LB, LM"
C. Euschen,Germany,59,ST
D. Dugourd,Switzerland,59,"ST, RM"
C. Gyeboaho,France,59,CM
R. Sila,France,59,LM
S. Long,England,59,RB
R. Stewart,Scotland,59,GK
J. Bridge,England,59,"CAM, LM"
N. Sandberg,Norway,59,"CM, LM"
N. Anderton,England,59,LB
M. Gonçalves,Switzerland,59,RB
L. Sutton,England,59,"CM, RB"
F. Lauenborg,Denmark,59,CM
A. Di Grazia,Italy,59,"RW, LW, ST"
R. de Vos,Netherlands,59,CM
K. Sugimori,Japan,59,"LM, LW"
Oh In-Pyo,Korea Republic,59,"RM, LM, CAM"
Gui Hong,China PR,59,ST
P. Gartler,Austria,59,GK
C. Odoi-Atsem,United States,59,"RB, LB"
S. Al Khayri,Saudi Arabia,59,"RB, CB"
J. Pantemis,Canada,59,GK
J. Córdova,Canada,59,"RB, LB"
Yang Liyu,China PR,59,"RM, ST"
S. Sørløkk,Norway,59,CM
S. Amin,Syria,59,CM
M. Pattier,France,59,GK
A. de Jong,New Zealand,59,"CF, CAM, ST"
Kim Tae Han,Korea Republic,59,CB
P. Patron,France,59,GK
A. Hansen,Norway,59,RB
Adrià López,Spain,59,"CM, CAM"
A. Gutman,United States,59,"LB, LM"
M. Mohammed,Saudi Arabia,59,ST
A. Ouhafsa,France,59,ST
J. Bumbu,France,59,"CM, CDM"
S. Al Abbas,Saudi Arabia,59,ST
R. Behounek,Austria,59,"CB, RB"
J. Bojang,Gambia,59,RW
B. Goodship,England,59,"ST, LW"
M. Jay,England,59,"ST, CAM, LM"
E. Salles,France,59,GK
F. Sollacaro,France,59,GK
P. Johansson,Sweden,59,"RWB, CB"
A. Al Ruhaili,Saudi Arabia,59,GK
J. Coustrain,Republic of Ireland,59,"RM, LM"
M. Hudson,England,59,GK
M. Mathisen,Denmark,59,"CM, CB, CDM"
G. Mells,Australia,59,"CM, CDM"
A. Quintana,Colombia,59,GK
N. Baeza,Chile,59,"LB, LM"
Liu Yang,China PR,59,"LB, LM, RM"
R. Menayese,Wales,59,CB
M. Al Shahrani,Saudi Arabia,59,"RM, CAM, CM"
N. Jackson,United States,59,ST
M. Kamenz,Germany,59,GK
S. Tanasijević,Serbia,59,CB
M. Sylla,France,59,"CDM, CM"
M. Burruchaga,Argentina,59,CM
A. Perez,United States,59,RW
R. Trif,Romania,59,LB
M. Chelaru,Romania,59,CM
J. Papeau,France,59,CAM
L. Vella,Argentina,59,RM
M. Mawa,Norway,59,"ST, LM"
T. Chunchukov,Bulgaria,59,ST
J. Gottesman,Uruguay,59,CDM
H. Hope,England,59,"CF, LM"
D. Blazevic,Sweden,59,GK
E. Whitehouse,England,59,"CM, CAM"
S. Scognamillo,Italy,59,"CB, LB"
J. Jones,Northern Ireland,59,"CDM, CB"
K. Callan-McFadden,Republic of Ireland,59,"CB, RB, CDM"
M. Crocombe,New Zealand,59,GK
C. Villanueva,Mexico,59,RB
D. Richards,Wales,59,GK
Érico Sousa,Portugal,59,"LM, CAM"
P. Milde,Germany,59,"LM, LB, RM"
A. Dales,England,59,"LM, RM"
J. Brattberg,Sweden,59,GK
Han Rongze,China PR,59,GK
Kim Gyeong Jae,Korea Republic,59,"CB, RB, RM"
Y. Wakizaka,Japan,59,CM
Y. Akiyama,Japan,59,"LB, LM"
K. Partida,United States,59,"LB, CM"
L. Corbu,Romania,59,RB
V. Dragsnes,Norway,59,"LB, CM"
B. McDriscoll,England,59,GK
A. Monksfield,England,59,"LWB, LB"
V. Yuel,Australia,59,"RW, LW, ST"
C. Häusl,Germany,59,"CB, CDM, RB"
J. Sánchez,Mexico,59,CM
T. Egert,Czech Republic,59,CB
S. Sahiti,Kosovo,59,RM
A. McCarey,Republic of Ireland,59,GK
Kwon Tae Ahn,Korea Republic,59,GK
R. Cornwall,Republic of Ireland,59,CB
Álex Portillo,Spain,59,"CB, LB"
D. Carr,England,59,"ST, LM"
A. Ceesay,Gambia,59,ST
J. Rasheed,Norway,59,GK
Chu Jinzhao,China PR,59,"CB, RB, LB"
Gao Jiarun,China PR,59,"CB, CDM, CM"
Wang Peng,China PR,59,"CB, CM"
E. Osadebe,Republic of Ireland,59,CM
S. Kaya,Turkey,59,ST
A. Nadesan,England,59,"ST, RW"
T. Brewitt,England,59,CB
S. Seferings,Germany,59,CAM
Y. Orozco,Colombia,59,CM
Liu Yun,China PR,59,"RM, RW, LM"
Y. Omar,Niger,59,ST
L. Mickels,Germany,59,"LM, ST"
J. Tunnicliffe,England,59,CB
R. Crawford,Scotland,59,"CM, CAM"
S. Dikmen,Turkey,59,CDM
J. McLaughlin,United States,59,CM
L. Forte,Italy,59,"ST, LW"
S. Al Sharif,Saudi Arabia,59,"CDM, CM"
O. Sterling-James,St Kitts Nevis,59,"RM, ST"
J. Lyden,Australia,59,CM
Zhang Yi,China PR,59,CM
Park Byung Hyun,Korea Republic,59,CB
A. Al Shamrani,Saudi Arabia,59,CB
M. Eid,Palestine,59,ST
D. Sánchez,Colombia,59,LB
E. Østensen,Norway,59,ST
S. Folan,Republic of Ireland,59,CB
J. Melling,Australia,59,CDM
M. Rozwandowicz,Poland,59,"CB, CDM"
Park Yong Ji,Korea Republic,59,"ST, RM"
Du Jia,China PR,59,GK
Zhang Wei,China PR,59,"LB, LM"
A. DeJohn,United States,59,"CB, RB"
N. Zulciak,Germany,59,CAM
R. Michibuchi,Japan,59,"RM, CAM, CM"
K. Szymański,Poland,59,GK
D. Leverock,Bermuda,59,CB
A. Cobrea,Romania,59,GK
I. Levchenko,Ukraine,59,GK
M. Halstead,England,59,GK
M. Ivanov,Bulgaria,59,GK
A. Dawson,England,59,RM
F. Mveng,Switzerland,59,"CM, CDM"
G. Shaw,Republic of Ireland,59,ST
V. Oliver,England,59,ST
B. Cevahir,Turkey,59,LB
D. Clarke,Republic of Ireland,59,"LM, RM, ST"
C. McAleer,Northern Ireland,59,"RM, LM, ST"
J. Ingham,New Zealand,59,RW
B. Kalinkowski,Poland,59,"CDM, CM"
Lü Haidong,China PR,59,"LB, LM"
Wang Qiuming,China PR,59,"LM, CM"
D. Al Saeed,Saudi Arabia,59,GK
R. Peña,Mexico,59,RB
K. Athiu,South Sudan,59,ST
P. O'Vich,England,59,ST
K. Heemskerk,Netherlands,59,GK
N. Ouammou,France,59,LM
V. Boral,India,59,GK
J. Ibehre,England,59,ST
S. Russell,England,59,GK
M. Gurski,Germany,59,GK
P. Cherrie,Scotland,59,GK
C. Beardsley,England,59,ST
A. Bennett,Republic of Ireland,59,CB
I. Miller,England,59,ST
E. Zeneli,Finland,59,"LW, RW"
G. Ruíz,Mexico,59,GK
K. Browne,Republic of Ireland,59,CB
Ai Zhibo,China PR,59,CB
Yao Hanlin,China PR,59,"CAM, RW"
Tan Wangsong,China PR,59,"RB, LB"
C. Mfuyi,DR Congo,59,CB
J. Martin,England,59,LB
J. Turley,England,59,"CB, RB"
S. Duggan,Republic of Ireland,59,"CM, CDM, CAM"
D. Webster,Republic of Ireland,59,"CB, RB"
T. Miyazaki,Japan,59,"LM, LB, CDM"
Ahn Seong Nam,Korea Republic,59,"CDM, CAM, RB"
G. Gillespie,Scotland,59,"CM, CDM"
Ha Sung Min,Korea Republic,59,"CM, RM"
K. Devaney,Republic of Ireland,59,"LM, RM"
A. Riemann,Germany,59,LM
M. Kozioł,Poland,59,GK
S. Al Dosari,Saudi Arabia,59,RM
M. Al Burayh,Saudi Arabia,59,CB
Lee Sang Hyeob,Korea Republic,59,CM
O. Ashoor,Saudi Arabia,59,"RB, LB"
M. Al Wakid,Saudi Arabia,59,GK
Bae Seung Jin,Korea Republic,59,CDM
Shi Liang,China PR,59,"CM, CDM"
Jin Pengxiang,China PR,59,"RB, CB"
Yang Boyu,China PR,59,CB
Sun Bo,China PR,59,"LW, RW"
Zhang Yuan,China PR,59,"RB, RM"
F. Al Marwani,Saudi Arabia,59,CB
Zhang Lu,China PR,59,"RM, CM, RB"
A. Ablet,China PR,59,"LWB, LW"
Li Chao,China PR,59,CB
C. Coll,Republic of Ireland,59,"LB, LWB, CB"
Song Wenjie,China PR,59,RM
A. Albers,Denmark,59,ST
E. Sivertsen,Norway,59,LB
Y. Nishibe,Japan,59,GK
S. Beyaz,Turkey,59,"LM, RM, LB"
Song Long,China PR,59,"RB, LB, CDM"
D. Fitzpatrick,England,59,"LB, LWB"
K. Böhnlein,Germany,59,"CDM, LB"
N. Peter,Nigeria,59,ST
R. Parkes,Jamaica,59,"ST, LW, LM"
O. Gastrell,England,59,CB
I. Stoica,Romania,59,CB
�. Blănaru,Romania,59,ST
A. Al Humayan,Saudi Arabia,59,"CM, RM"
C. Whitely,England,59,"RW, CAM, LW"
D. Sundaram,India,59,CB
R. Jayaraman,India,59,ST
D. Bajwa,India,59,"CDM, CB"
C. Villagra,Paraguay,59,"RW, LW, ST"
D. Echeverri,Colombia,59,ST
J. Mendez,Colombia,59,CAM
L. Chevalier,France,58,GK
Raúl Prada,Spain,58,"CB, LB"
B. Omeragic,Switzerland,58,"CB, RB"
A. Ngouyamsa,Cameroon,58,"LB, RB"
J. Campaz,Colombia,58,LM
M. Meli,Italy,58,RW
J. Romero,Argentina,58,ST
J. Blazquez,Argentina,58,GK
G. Carvajal,Colombia,58,"CDM, CM"
T. Vettorel,Italy,58,GK
G. Siadas,Germany,58,LB
L. Ingolotti,Argentina,58,GK
M. Vroman,France,58,"LW, RW, ST"
L. Ntumba,France,58,GK
G. Azzinnari,Italy,58,ST
Y. Oyanedel,Chile,58,LB
N. Chilvers,England,58,"CAM, CM"
K. Nkuba,Belgium,58,"RW, LW"
J. Neiß,Germany,58,"LW, RW"
T. Barbet,France,58,CB
J. Consbruch,Germany,58,"CM, CDM"
L. Kasten,Germany,58,GK
T. Cuello,Argentina,58,"LM, CM"
M. Żukowski,Poland,58,"ST, LM, LW"
J. Lankester,England,58,"ST, RW"
Y. Meneses,Colombia,58,CAM
N. Stendera,Germany,58,"CM, CDM"
P. Besong,Germany,58,ST
K. Flanagan,Republic of Ireland,58,"CAM, CM"
A. Semenyo,England,58,ST
M. Jørgensen,Denmark,58,"ST, CF"
A. Bakir,Germany,58,"RM, LM, RW"
P. Borukov,Bulgaria,58,ST
A. Gomez Mancini,France,58,CAM
N. Okello,Canada,58,"CDM, CM"
A. Arroyo,Colombia,58,LM
N. Kupusović,Serbia,58,ST
F. Greilinger,Germany,58,"RM, LM"
L. González,Argentina,58,"CM, RM, LM"
J. Lokilo,DR Congo,58,RM
B. Fleming,England,58,LB
L. Guzmán,Argentina,58,"CF, LW"
P. Webber,England,58,CB
C. Higuera,Mexico,58,GK
B. Servania,United States,58,"CM, CDM, CAM"
R. Kehr,Germany,58,"LM, ST"
F. Winther,Denmark,58,CB
T. Herbots,Belgium,58,GK
Darío Ramos,Spain,58,GK
C. Kelman,United States,58,ST
Cheon Seong-Hoon,Korea Republic,58,ST
J. Serrano,Colombia,58,GK
A. Rowe,England,58,"RW, RM"
F. Tomi,France,58,"CAM, ST"
N. Korkmaz,Turkey,58,LM
T. Odusina,England,58,CB
L. McCormick,Scotland,58,CM
C. Coventry,Republic of Ireland,58,"CM, CDM"
M. Cooper,England,58,GK
I. Mahnashi,Saudi Arabia,58,"CDM, CM"
S. Vines,United States,58,LB
N. Clayton-Phillips,England,58,LM
K. Kesgin,Turkey,58,CM
S. Grønli,Norway,58,CAM
T. Knost,Germany,58,"CB, RB"
K. Dimitriou,Greece,58,CB
B. Galdames,Chile,58,CAM
L. Leroy,France,58,CM
S. Grubac,Montenegro,58,ST
E. Hottmann,Germany,58,"ST, RM"
L. van Kleef,Netherlands,58,CM
J. Leweling,Germany,58,RM
A. Terzic,Serbia,58,LB
C. Şen,Turkey,58,LM
G. D'Anca,Italy,58,"CDM, CM"
D. Parra,Mexico,58,"LB, LM"
I. Tapia,Chile,58,"CB, RB, LB"
M. Rasmussen,Denmark,58,"RWB, RB"
M. Candlin,England,58,ST
N. Awuku,Germany,58,"RM, ST"
F. Adorni,Italy,58,GK
C. Lang,England,58,"RM, ST, CAM"
G. McAuley,Republic of Ireland,58,ST
N. Kastenhofer,Germany,58,CB
Y. Roemer,Netherlands,58,ST
L. Kryeziu,Kosovo,58,"ST, RW"
L. Müller,Germany,58,"CAM, CM"
L. Ivanovic,Australia,58,"ST, RW, CAM"
P. Finger,Germany,58,"CAM, CM"
J. Rennicks,United States,58,ST
E. Kumah,Ghana,58,CAM
A. Catalán,Mexico,58,"CB, LB"
M. Keita,Guinea,58,CDM
Oh Hyun Gyu,Korea Republic,58,"ST, RW"
M. Hoffmeier,Germany,58,"CAM, LM"
L. Sinayoko,France,58,ST
L. Dehl,Germany,58,"CAM, CDM"
T. Mißner,Germany,58,"LB, LM"
E. Vardar,Sweden,58,LM
L. Coveliers,Belgium,58,CDM
R. Cunningham,Scotland,58,ST
H. St Clair,Scotland,58,LW
G. Cuomo,Italy,58,CB
M. Ahumada Acuña,Argentina,58,"CAM, ST"
M. Sevimler,Turkey,58,ST
A. Cavagnera,Belgium,58,CDM
G. McGregor,England,58,CM
M. Sanders,England,58,"CM, RB"
D. Butterworth,England,58,"ST, CF"
L. Gagliano,Italy,58,ST
O. Skarsem,Norway,58,"CM, LW"
R. Kobryń,Poland,58,RB
O. Kensdale,England,58,CB
J. Krahl,Germany,58,GK
J. Brändle,Germany,58,LB
L. Ihorst,Germany,58,ST
M. Doue,France,58,CB
B. Vera,Colombia,58,"CB, LB"
T. Salte,Norway,58,CB
A. Smith,England,58,CM
T. Buchanan,Canada,58,"ST, RM"
L. Kitching,England,58,"CB, LB"
O. Deman,Belgium,58,"CAM, CF, LM"
�. Târnovanu,Romania,58,GK
E. Peña Zauner,Venezuela,58,"CAM, LM"
K. Yeboah,Ghana,58,ST
P. Raitanen,Finland,58,CB
S. Mambo,DR Congo,58,CDM
D. Huiberts,Netherlands,58,CDM
A. Bass,England,58,GK
J. Powell,England,58,"LM, LB, CM"
R. Arnold,Switzerland,58,"CDM, CB, CM"
O. Kakay,Sierra Leone,58,"RB, RWB"
J. Evans,Wales,58,"CDM, CM"
Mésaque Djú,Portugal,58,RM
T. Smith,England,58,ST
K. Kouassivi-Benissan,Finland,58,"RW, RB"
Javi López,Spain,58,"CM, CDM"
Y. Letard,France,58,CB
C. Antwi,Ghana,58,LB
J. Debrah,England,58,CB
M. Salaba,Austria,58,GK
F. Almada,Argentina,58,CB
I. Smith,Argentina,58,CM
U. Godwin-Malife,England,58,"CB, RB"
A. Sîntean,Romania,58,"RM, ST"
C. Zavala,Chile,58,LM
B. Doukansy,France,58,"CDM, CB"
M. Zaiser,Germany,58,"CDM, CAM, CM"
J. Rochelt,Germany,58,"CAM, ST, RB"
A. Dumiter,Romania,58,ST
M. Opfermann Arcones,Germany,58,CDM
L. Brassier,France,58,"LB, CB"
Z. Ould Khaled,France,58,"CDM, CM"
D. Grözinger,Germany,58,"LB, CDM"
R. Zuijderwijk,Netherlands,58,CAM
F. Sagman,Germany,58,"RB, CDM"
D. Mitov,Bulgaria,58,GK
O. Rasmussen,Denmark,58,RWB
M. Al Mutlaq,Saudi Arabia,58,RB
L. Hernández,Mexico,58,"CB, RB"
R. Holden,Northern Ireland,58,"RM, CAM"
D. Nussbaumer,Austria,58,"CAM, CM"
K. Sadiki,Canada,58,CB
A. Papadopoulos,Germany,58,CDM
Gabi,Spain,58,CAM
L. Tempelmann,Germany,58,"CM, CDM"
A. Pereira,Norway,58,LB
M. Shinada,Japan,58,"CM, CAM, CDM"
L. Schaffran,Germany,58,GK
B. Gabriël,Belgium,58,GK
M. Grabowski,Poland,58,LB
I. Hutchinson,England,58,"CAM, LM, RM"
D. Kinumbe,Canada,58,"LB, LM"
I. Lushaku,Kosovo,58,"CM, CDM"
N. Thiede,Germany,58,GK
F. Jäkel,Germany,58,CB
M. Andersson,Sweden,58,CB
K. Lidin,Sweden,58,"CDM, CM, CAM"
J. Miranda,Colombia,58,ST
Q. Lajami,Saudi Arabia,58,CB
M. López,Colombia,58,CAM
J. Palacios,Colombia,58,RM
R. Senhadji,France,58,CB
B. Ozegovic,Austria,58,GK
Moon Jung In,Korea Republic,58,GK
J. Graham,England,58,ST
E. McGinty,Republic of Ireland,58,GK
M. Nadé,France,58,CB
V. Nambishi,Denmark,58,"CDM, LB, RB"
Panutche Camará,Guinea Bissau,58,"CM, ST"
S. Martin,Scotland,58,"CM, CDM"
L. Ritson,England,58,CB
T. Righetti,Switzerland,58,CB
D. Mercado,Argentina,58,CM
Choi Beom Kyung,Korea Republic,58,CM
E. Clarke,England,58,"LB, LWB"
M. Bassouamina,France,58,"LW, RW, LM"
T. Hara,Japan,58,ST
J. Farias,Argentina,58,CAM
N. Balongo,DR Congo,58,ST
L. Cabrera,Argentina,58,CM
J. Björkengren,Sweden,58,"CM, CDM"
I. Tona,Mexico,58,CAM
A. Van Hoorenbeeck,Belgium,58,"LB, CB"
Y. Diaz,Colombia,58,CM
J. Plautz,Germany,58,"LB, LM"
L. Buzan,Romania,58,RM
R. Zerrouki,Netherlands,58,"CM, CAM"
N. Zortea,Italy,58,RB
C. Poshoroğlu,Turkey,58,RW
A. Jakubiak,Scotland,58,"ST, LW"
L. Ward,England,58,GK
R. Corlu,Denmark,58,"RW, CAM"
Cao Yongjing,China PR,58,"CAM, LM, RM"
N. D'Agostino,Australia,58,"ST, CAM"
I. Chicco,Argentina,58,GK
E. Ross,England,58,GK
D. Udoh,Nigeria,58,"ST, LW, RW"
S. Want,Scotland,58,CB
M. Rayman,Saudi Arabia,58,LB
C. Cockerill-Mollett,Republic of Ireland,58,LB
J. Lunney,Republic of Ireland,58,"CM, CDM"
A. Majok,Kenya,58,ST
R. McCourt,Republic of Ireland,58,"CDM, LB"
J. Keaney,Republic of Ireland,58,"CM, CDM"
S. Blaney,Republic of Ireland,58,CB
L. Wade-Slater,Republic of Ireland,58,"RM, LM"
S. Coly,Senegal,58,ST
J. Brimmer,Australia,58,CM
K. Le Roy,France,58,GK
O. Šarkić,Montenegro,58,ST
P. Sander,Germany,58,"CM, LM"
M. Sylla,France,58,RB
G. Kyrnats,Russia,58,GK
H. Offia,Nigeria,58,"ST, LM"
R. Fujimura,Japan,58,CF
Y. Fukuda,Japan,58,"LM, RM, CM"
B. Abdallah,France,58,RB
T. Sopacua,Netherlands,58,RB
T. Amilivia,Argentina,58,ST
Bruno Bertinato,Brazil,58,GK
D. Rybchinskiy,Russia,58,"RM, CM"
D. Traore,France,58,LB
D. Aguilar,Mexico,58,LB
A. Mayer,Germany,58,"LB, LM, CM"
J. Apolinarski,Poland,58,RM
S. Lahssaini,Belgium,58,CM
L. Diako,France,58,"RB, RM"
A. Lozano,Mexico,58,LM
J. Gardiner-Smith,England,58,CM
M. Essimi,Cameroon,58,LM
A. Gözütok,Germany,58,"CAM, CM"
R. Allassani,England,58,"LM, CAM"
D. O'Halloran,Republic of Ireland,58,"LM, ST"
G. Poynton,Republic of Ireland,58,"RM, CM"
J. Ruddy,Scotland,58,GK
J. Jiménez,Colombia,58,GK
K. Hoven,Norway,58,ST
B. Sabovic,Sweden,58,CM
Du Changjie,China PR,58,"ST, CAM"
L. Fontanesi,Italy,58,"RB, CB"
E. Kaja,Albania,58,"CAM, RM"
L. Thomas,Wales,58,GK
N. Tzanev,New Zealand,58,GK
N. Hoffmann,Germany,58,"CB, CDM"
K. Miyazaki,Japan,58,"CAM, RM, LM"
S. Sinyan,Gambia,58,CB
A. Al Yousif,Saudi Arabia,58,LB
C. Levingston,Republic of Ireland,58,CDM
T. Damsgaard,Denmark,58,RB
A. Majrashi,Saudi Arabia,58,"CDM, CM"
M. Sprang,Germany,58,GK
D. Reiter,Austria,58,ST
A. Ba Masoud,Saudi Arabia,58,"LWB, LB"
Yang Shuai,China PR,58,CB
S. Rentería,Colombia,58,ST
O. Solbakken,Norway,58,"RW, LW"
C. Manley,United States,58,RB
Zhang Lingfeng,China PR,58,"RM, LM"
K. Fatkić,Slovenia,58,CM
E. Pauchet,France,58,GK
J. Cobián,Mexico,58,LM
J. Vahtera,Finland,58,"CAM, RW"
L. Ríos,Argentina,58,RM
S. Hostikka,Finland,58,LM
E. Holt,United States,58,CB
M. Târșă,Romania,58,"CM, CDM"
D. Quiñones,Colombia,58,RB
B. Kramer,Slovenia,58,ST
L. Kwadwo,Germany,58,"CB, LB"
D. Carlson,Luxembourg,58,"LB, CB"
M. Cicconi,Italy,58,"LM, CM"
H. Al Ameri,Saudi Arabia,58,"RB, RM"
T. Rambaud,France,58,ST
M. Stefandl,Germany,58,"RW, ST"
E. Sepil,Turkey,58,"LB, LM"
H. Estupiñan,Colombia,58,ST
M. Bonne,Zimbabwe,58,"ST, RM"
D. Borra,Italy,58,GK
R. Donelon,Republic of Ireland,58,"LB, LWB"
A. Pearce,Australia,58,GK
M. Awaji,Saudi Arabia,58,GK
M. Kiilerich,Denmark,58,CB
D. Kane,Republic of Ireland,58,"LB, CB"
C. Lewis,New Zealand,58,"CM, CAM, LM"
J. McGarry,New Zealand,58,"LW, LB"
M. Tokida,Japan,58,CB
Y. Ben El-Mhanni,England,58,"LM, RM"
O. Patrick,England,58,ST
N. Insfrán,Argentina,58,GK
M. Ranmark,Norway,58,GK
A. Weidinger,Germany,58,GK
B. Kavlak,Turkey,58,ST
Zhang Huachen,China PR,58,CDM
N. Logue,Northern Ireland,58,CB
Luo Hao,China PR,58,"CB, CM"
R. Deprem,Sweden,58,ST
J. Hanek,Germany,58,"CM, CDM"
Fabio,Brazil,58,CB
J. Rivas,Colombia,58,CAM
G. Szymusik,Poland,58,RB
Y. Al Harbi,Saudi Arabia,58,CDM
Zu Pengchao,China PR,58,CAM
M. Rouzies,Argentina,58,CB
C. Villalba,Argentina,58,CM
W. Loeper,Sweden,58,CM
R. Takao,Japan,58,"CB, RB"
E. Holten,Denmark,58,ST
A. Al Hejaili,Saudi Arabia,58,"LM, CAM"
K. Wallace,England,58,"LB, CB"
S. Tsveiba,Russia,58,CB
L. Jones,England,58,CB
M. Soldo,Austria,58,GK
S. Moore,England,58,GK
M. Smith,England,58,"CM, CDM"
G. O'Neill,Republic of Ireland,58,"CM, CDM"
H. Al Ruwaili,Saudi Arabia,58,RB
M. Gillesphey,England,58,"LB, CB"
T. Campbell,England,58,"ST, LW"
R. Broom,Wales,58,"RWB, CM"
F. Pizzicanella,Argentina,58,GK
N. Marfelt,Denmark,58,LB
J. Albrecht,Germany,58,GK
M. Lenes,Norway,58,GK
M. Ogkmpoe,Greece,58,ST
E. Dick,United States,58,GK
D. Sváček,Czech Republic,58,GK
M. Siby,France,58,CDM
J. Reyes,Mexico,58,CB
W. Sell,Norway,58,RB
T. Pedersen,Norway,58,"LM, RM, LB"
A. Peyrelade,France,58,"LB, RB"
M. Al Moqahwi,Saudi Arabia,58,GK
A. Roscrow,Wales,58,ST
E. Cuevas,Argentina,58,CAM
H. Kavaklıdere,Turkey,58,RM
S. Tanaka,Japan,58,CB
G. Murillo,Colombia,58,ST
D. Barnes,England,58,GK
E. Stokes,Republic of Ireland,58,"ST, RM, LM"
G. Smith,England,58,GK
M. Sætra,Norway,58,GK
J. McDonnell,England,58,GK
N. Senzemba,France,58,LB
J. Maddison,England,58,GK
M. Jawhar,Saudi Arabia,58,GK
H. Rodgers,England,58,"RB, CB"
H. Adamczyk,Poland,58,CM
S. Takahashi,Japan,58,"LB, CB, RM"
Gao Huaze,China PR,58,LM
C. Mosquera,Colombia,58,GK
S. Mauritz-Hansen,Norway,58,ST
R. Alm,Sweden,58,RW
T. Blackmon,United States,58,"RB, CB"
G. Wild,Germany,58,ST
Na Sung Eun,Korea Republic,58,LM
D. Fontani,France,58,CB
P. Sokołowski,Poland,58,CDM
D. Riccardi,Italy,58,CB
S. Liseth,Norway,58,"ST, LW"
Maxwell,Brazil,58,ST
M. Geran,France,58,"ST, CAM"
O. Chatziterzoglou,Greece,58,CB
J. González,Mexico,58,"LW, RW"
D. James,Netherlands,58,RM
M. Blakstad,Norway,58,"CM, CAM"
A. Delgado,Chile,58,CAM
M. Reinthaler,Italy,58,"CM, CDM"
R. Swan,Republic of Ireland,58,ST
A. Torres,Mexico,58,GK
Yu In Soo,Korea Republic,58,"CAM, RW, LW"
B. Wright,Canada,58,ST
R. Åstedt,Sweden,58,CB
Kim Woo Hong,Korea Republic,58,LW
P. Marie,France,58,RB
T. Mizutani,Japan,58,"RM, RB, LB"
Jero Lario,Spain,58,GK
B. Zahn,Germany,58,ST
M. Paluli,Turkey,58,"RB, RM"
M. Netolitzky,Germany,58,GK
C. Mafoumbi,Congo,58,GK
N. Boyle,Republic of Ireland,58,"ST, RM, LM"
S. Hornby,England,58,GK
B. Tollitt,England,58,"RM, LM, CAM"
K. Ishikawa,Japan,58,GK
H. Ghazwani,Saudi Arabia,58,"CAM, CM"
A. Al Riou,Saudi Arabia,58,"LB, CB"
D. Padilla,Colombia,58,"CDM, CM"
A. Klimczak,Poland,58,LB
G. Pozos,Mexico,58,GK
Y. Mizobuchi,Japan,58,"RB, RWB, LB"
G. Deac,Romania,58,RM
C. Fara,Argentina,58,CB
A. Al Sultan,Saudi Arabia,58,"CDM, CM"
H. Al Dawsari,Saudi Arabia,58,"LB, CDM"
Feng Gang,China PR,58,CM
Wu Yizhen,China PR,58,LM
Zhang Chenlong,China PR,58,"LB, LWB"
R. Sharahili,Saudi Arabia,58,CDM
E. Boyle,Republic of Ireland,58,RB
E. González,Colombia,58,"ST, LM"
J. Ogedi-Uzokwe,England,58,"LM, ST"
M. Staniszewski,Poland,58,GK
J. Archer,England,58,ST
O. Sverrisson,Sweden,58,LB
C. Marín,Chile,58,CM
Danny Esteves,Portugal,58,LM
O. Patla,India,58,CAM
V. Noring,Sweden,58,GK
A. Al Safri,Saudi Arabia,58,"CDM, CM"
P. Nagarajan,India,58,GK
G. Andronic,Moldova,58,CAM
M. Awadh,Saudi Arabia,58,"CAM, CM"
K. Chvedukas,Lithuania,58,"CDM, CM"
O. Thychosen,Denmark,58,LM
Chang Feiya,China PR,58,"LW, RW"
Li Shenglong,China PR,58,"ST, RW"
Han Xuan,China PR,58,CB
R. Salcedo,Mexico,58,GK
N. Geertsen,Denmark,58,CB
Wilson Carvalho,Portugal,58,RW
K. Ellison,England,58,"LM, ST"
S. Farelli,Italy,58,GK
