short_name,nationality,overall,player_positions
Sava Bento,Portugal,57,"CAM, CM"
C. Harold,Australia,57,"RW, ST, LW"
D. Maatsen,Netherlands,57,"RM, ST"
J. Pritchard,Wales,57,"CM, CAM"
S. McGinty,Republic of Ireland,57,"CB, LB"
Hong Jin Gi,Korea Republic,57,"LB, CB"
H. Jumper,United States,57,"LB, CB"
J. Baumgartner,Austria,57,RB
K. Acosta,United States,57,"RB, LB"
D. Withrow,United States,57,GK
R. González,Chile,57,LM
A. Madu,Saudi Arabia,57,"CB, LB"
D. Carr,England,57,"ST, RW"
R. O'Reilly,Republic of Ireland,57,"CB, LB"
Yoel Sola,Spain,57,"CAM, CF"
D. Rienstra,Netherlands,57,"CDM, CM"
N. Gandi,France,57,RW
T. Saric,Croatia,57,CM
Pau,Spain,57,GK
A. Kovar,United States,57,LM
T. McNamara,United States,57,"CAM, LM, CF"
C. Ward,England,57,CAM
F. Woodman,England,57,GK
J. Silva,Mexico,57,CB
F. Segovia,Argentina,57,CB
A. Fisher,England,57,ST
Eguaras,Spain,57,CM
D. Pecirep,Croatia,57,ST
I. Al Maghrabi,Saudi Arabia,57,ST
U. Jaimes,Mexico,57,ST
J. Vickers,England,57,GK
J. Piris,Argentina,57,ST
S. Altamira,Mexico,57,CB
B. Bawling,England,57,"CAM, RB"
V. Koziello,France,57,CAM
G. Artun,Turkey,57,"CM, CF"
L. Page,England,57,LB
Júlio Neiva,Portugal,57,GK
J. Vázquez,Mexico,57,CM
M. Meral,Turkey,57,GK
A. Cartwright,England,57,"RB, RM"
T. Zhamaletdinov,Russia,57,ST
N. Stankevich,Russia,57,"CAM, RM"
P. Gibaud,France,57,"CB, RB"
C. Dunn,England,57,GK
T. Velaphi,Australia,57,GK
G. Deegan,Republic of Ireland,57,CM
D. Foran,Republic of Ireland,57,CB
G. Lembet,Central African Rep.,57,GK
P. Rakotoharisoa,France,57,CAM
T. Konrad,Germany,57,CB
G. Gillespie,Scotland,57,"LB, CM"
A. Lans,Sweden,57,"CB, LB"
Mariano,Spain,57,ST
B. Afşarlı,Germany,57,CM
C. McCormack,Republic of Ireland,57,"RB, CM, CDM"
G. Taft,England,57,"CB, LB"
S. Dallas,Northern Ireland,57,"LM, RM"
A. Maund,United States,57,CB
A. Kajević,Montenegro,57,"CM, CDM, RM"
Barahona,Spain,57,"RM, ST, LM"
H. Shuwaish,Saudi Arabia,57,"LB, CB"
R. Willmott,England,57,"LWB, LW"
Imanol Elías,Spain,57,GK
A. López,Mexico,57,GK
B. Babit,France,57,"ST, RW"
A. Nabbout,Australia,57,"RW, LW"
O. Schnitzler,Germany,57,GK
Kim Ji Woong,Korea Republic,57,"LB, LM"
C. Guerra,Chile,57,GK
A. Chapman,England,57,GK
T. Hawkridge,England,57,"RM, LM"
E. Flores,Chile,57,LB
K. Diogo,France,57,CM
I. Lachalde,Argentina,57,RM
S. Gbohouo,Ivory Coast,57,GK
L. Mengual,France,57,CAM
S. Olivares,Argentina,57,LB
J. Mendes,France,57,ST
Jon Vega,Spain,57,"CB, LB"
K. Bonsu,Ghana,57,"CM, RM"
B. Sweat,United States,57,LB
L. Choutesiotis,Greece,57,GK
E. Terzaghi,Argentina,57,RW
M. Devlin,Scotland,57,CB
N. Ratti,Argentina,57,GK
N. Teichgräber,Germany,57,CB
J. Salamon,Austria,57,ST
D. Holman,England,57,ST
B. Bahn,Germany,57,"CAM, RW, CF"
A. Benítez,Mexico,57,LW
El Morabet,Morocco,57,"CDM, CAM"
Josito,Spain,57,RB
C. Elizalde,Mexico,57,CB
J. McMillan,Scotland,57,RB
B. Dudzic,Poland,57,"LW, RW, ST"
D. Dennehy,Republic of Ireland,57,CB
K. Sheppard,Republic of Ireland,57,"ST, RW"
B. Griffiths,Australia,57,CB
J. González,Mexico,57,"LB, CB, LM, LWB"
P. Black,England,57,LB
G. Taylor,England,57,LB
S. Frederiksen,Denmark,57,"ST, CF"
A. Al Shagran,Jordan,57,"CDM, CM"
J. Tshibumbu,DR Congo,57,ST
M. Gürbüzerol,Turkey,57,"ST, LM"
R. Deacon,England,57,"LM, LB"
A. Dahlström,Sweden,57,LM
Y. Songo'o,Cameroon,57,"CB, RB"
Ale Martín,Spain,57,GK
Choi Jong Hwan,Korea Republic,57,"RB, CAM, CM"
W. Małecki,Poland,57,GK
B. Waters,Wales,57,RM
R. Singh,India,57,ST
A. Kann,United States,57,GK
Y. Murillo,Colombia,57,LB
O. Kristinsson,Iceland,57,GK
M. Hamzi,Saudi Arabia,57,RM
J. Remiti,France,57,CDM
B. Knutsen,United States,57,GK
J. Coulson,England,57,CB
F. Diedhiou,Senegal,57,ST
A. Şahbaz,Turkey,57,"CB, LB"
A. Tsybikov,Russia,57,"RB, RM"
R. Özkan,Turkey,57,"CDM, CM, CAM"
Patrick Andrade,Cape Verde,57,CAM
T. Akiyoshi,Japan,57,RM
Javi Cantero,Spain,57,"LB, LM"
V. Achim,Romania,57,CM
W. Dyer,Scotland,57,LB
N. Agger,Denmark,57,"LW, CF, ST"
A. Arestidou,England,57,GK
S. Beeley,England,57,RB
B. Kennedy,Australia,57,GK
C. Daniel,England,57,"LM, LWB, ST"
J. Franks,England,57,"RM, CF, ST"
A. Fleming,England,57,CM
S. Conneely,Republic of Ireland,57,"CDM, CM, RB"
M. Liddle,Republic of Ireland,57,LB
L. Young,England,57,"RM, LM"
D. Massey,Republic of Ireland,57,LB
J. Chambers,Republic of Ireland,57,"CDM, CM"
E. Dahle,Norway,57,"LM, CF"
D. McMillan,Republic of Ireland,57,ST
K. Ward,Republic of Ireland,57,"LM, CM, RM"
S. Al Issa,Saudi Arabia,57,"RB, LB"
P. Reulet,France,57,GK
F. Al Johani,Saudi Arabia,57,ST
A. Wheeler,United States,57,"ST, CB"
Iñaki,Spain,57,"LM, LB"
Pedro,Spain,57,GK
L. Arenas,Colombia,57,GK
Kim Shin,Korea Republic,57,"ST, LW"
F. Maya,Argentina,57,LB
J. Taylor,England,57,CM
E. Ousager,Denmark,57,GK
M. Byrne,Republic of Ireland,57,CM
V. Aanestad,Norway,57,RB
A. Al Qarni,Saudi Arabia,57,CB
T. Elewah,Saudi Arabia,57,ST
Song Won Jae,Korea Republic,57,"CM, LM, LW"
Kim Min Soo,Korea Republic,57,"RW, RM, CAM"
A. Becerra,Chile,57,GK
P. Karlsson,Sweden,57,CB
P. Martinez,France,57,LB
B. Singh,India,57,ST
V. Vasic,Serbia,57,GK
R. Gergel,Slovakia,57,"CM, RM, LM"
F. Vazquez,Mexico,57,LB
A. Khongjee,India,57,"CB, RB, LB, CDM"
G. Morris,England,57,GK
C. Sedgwick,England,57,"CM, RM"
B. Molloy,Republic of Ireland,57,"CDM, CM"
P. Smith,England,57,GK
P. Wotton,England,57,"CB, CDM"
R. Brush,England,57,GK
D. Clarkson,Scotland,57,"LM, ST, CAM"
C. Beardsley,England,57,ST
M. McNulty,Republic of Ireland,57,GK
L. Bucchi,Italy,57,GK
M. Sokołowski,Poland,57,"RM, RB"
J. O'Flynn,Republic of Ireland,57,"ST, CF, RW"
J. Russell,Republic of Ireland,57,CM
M. Klikin,Russia,57,GK
M. Mikkelsen,Denmark,57,"LM, RM"
P. Sasin,Poland,57,"RB, LB, CDM"
L. Bell,England,57,"CDM, CM"
D. Blizzard,England,57,"CDM, CM"
K. Keane,Republic of Ireland,57,"CM, RB, CDM"
M. Szmatiuk,Poland,57,CB
R. Higgins,Northern Ireland,57,CM
D. Kołodziej,Poland,57,"CM, CAM"
A. Bond,England,57,CM
G. Singh,India,57,CB
J. Devera,England,57,"CB, RB, LB"
P. Frattali,Italy,57,GK
P. Edwards,England,57,"RB, CB"
M. Rossiter,Republic of Ireland,57,"CB, RB"
I. Davoren,Republic of Ireland,57,"LB, LM"
P. Kavanagh,Republic of Ireland,57,"RM, LM"
A. Yates,England,57,"RB, LB"
C. Cárdenas,Mexico,57,CB
M. Nash,Australia,57,GK
M. Al Naji,Saudi Arabia,57,GK
M. Bagaev,Russia,57,"RB, RM"
H. Halldórsson,Iceland,57,GK
M. Malaika,Saudi Arabia,57,GK
A. Buhumail,Saudi Arabia,57,"RM, RB"
J. Al Aameri,Saudi Arabia,57,GK
A. Mqbol,Saudi Arabia,57,CB
M. Ali,Saudi Arabia,57,RB
J. Hagawi,Saudi Arabia,57,"CB, RB"
G. Fabiano,Italy,57,"RW, CAM, LW"
H. Abbas,Saudi Arabia,57,"CDM, CM"
H. Al Sandal,Saudi Arabia,57,CB
F. Sánchez,Chile,57,RB
C. Abella,Colombia,57,GK
C. Bejarano,Equatorial Guinea,57,GK
P. Reinoso,Chile,57,GK
G. Orellana,Chile,57,GK
J. Hristov,Bulgaria,57,RB
O. Villarreal,Colombia,57,ST
J. Cano,Colombia,57,RB
J. Nuñez,Colombia,57,CAM
A. Sukhov,Russia,57,"RB, LB, RM"
D. MacKinnon,Scotland,57,"ST, CM, RM"
M. Gómez,Argentina,57,RW
M. Rabie,Saudi Arabia,57,GK
C. Lamb,England,57,ST
M. Bossaerts,Belgium,56,"CB, RB"
R. Loftus-Cheek,England,56,CM
J. Morrell,Wales,56,CM
A. Strømgaard Sørensen,Denmark,56,"CB, CDM"
F. Bredlow,Germany,56,GK
I. Lawlor,Republic of Ireland,56,GK
S. Horvath,Austria,56,"CM, CAM, CDM"
J. Toral,Spain,56,"CM, CDM"
M. Maignan,France,56,GK
J. Maddison,England,56,"ST, CAM"
B. Jamieson IV,United States,56,ST
M. Boninsegni,Italy,56,CB
M. Muroni,Italy,56,CM
A. Gunn,England,56,GK
P. Ciurria,Italy,56,RW
L. Henderson,Scotland,56,CM
S. Bastien,Belgium,56,CM
A. Ciranni,Belgium,56,RM
M. Multhaup,Germany,56,"RM, RB, CM"
D. Sommariva,Italy,56,GK
Y. Schulze,Germany,56,"CB, CDM"
J. Gonzalez,Mexico,56,GK
S. Svendsen,Norway,56,"ST, LM"
L. Cargnino,Italy,56,CB
M. Bishop,Wales,56,ST
E. Lanini,Italy,56,"ST, CF"
J. Petriccione,Italy,56,CDM
S. Basalaj,New Zealand,56,GK
A. Morgunov,Russia,56,ST
A. Miranchuk,Russia,56,RM
H. Winks,England,56,"CM, RM, CAM"
A. Tello,Colombia,56,RB
T. Walker,England,56,ST
D. Costa,Italy,56,GK
A. Bell,England,56,"LWB, LB"
M. Bonne,Zimbabwe,56,ST
S. McQueen,England,56,LM
J. Dodoo,England,56,ST
G. Honeyman,England,56,CAM
Sebas Moyano,Spain,56,"CAM, RM"
D. Vacondio,Italy,56,RB
S. Szmodics,England,56,CAM
F. Kent,England,56,CB
V. Bergan,Norway,56,CB
R. Bauer,Germany,56,CDM
D. Nicoletti,Mexico,56,GK
Y. Zummack,Germany,56,GK
A. Drury,England,56,"RM, RB"
O. Arzamendia,Paraguay,56,"CM, CAM"
C. Wilkinson,Republic of Ireland,56,ST
K. McEvoy,Republic of Ireland,56,"RM, LM"
L. Hall,England,56,"CM, LM"
Isi,Spain,56,"CM, CAM"
Saballs,Spain,56,"ST, CF"
V. Gatica,Chile,56,ST
E. Gliozzi,Italy,56,ST
J. Ruiz,Mexico,56,RW
N. De Pauw,Belgium,56,CB
R. Cisneros,Mexico,56,ST
J. Stockley,England,56,ST
J. Kempin,United States,56,GK
D. Holden,South Africa,56,LB
L. Erwin,Scotland,56,ST
B. Lawrence,England,56,CM
K. Morris,England,56,LM
T. Payne,New Zealand,56,"CM, RW"
R. Zobnin,Russia,56,CDM
E. Andersson,Sweden,56,"CM, LM"
I. Näsberg,Norway,56,"CB, LB"
F. Matri,Switzerland,56,CB
S. Garufi,Italy,56,CM
R. Ramírez,Argentina,56,GK
J. Requena,Argentina,56,CAM
T. Baumgartl,Germany,56,CB
J. Stock,Germany,56,"CAM, LM, RM"
V. Baume,Belgium,56,GK
G. Waring,England,56,ST
T. Robson,England,56,LB
D. Sambissa,France,56,"LB, LM"
A. Henshall,England,56,LM
L. Bostyn,Belgium,56,GK
K. McAusland,Scotland,56,"CB, RB"
E. García,Mexico,56,CAM
T. Reilly,Scotland,56,"ST, LM"
T. Dähne,Germany,56,GK
S. Al Sawadi,Saudi Arabia,56,"RM, ST"
R. James,England,56,LB
M. Karpuz,Turkey,56,RB
S. Sangaré,France,56,"CB, RB"
M. Crowe,Wales,56,GK
S. Allagbe,Benin,56,GK
M. Beck,Denmark,56,"LW, RW, RM"
L. Cuesta,Colombia,56,ST
E. Babayan,Denmark,56,LM
G. Lefebvre,France,56,CM
Carlos,Spain,56,GK
M. Moscati,Italy,56,"CM, RM, RB"
Michael Gonçalves,Switzerland,56,RB
J. Hjelte,Sweden,56,ST
L. Fernández,Mexico,56,GK
C. Shanosky,United States,56,CB
O. Langås,Norway,56,ST
D. Morrissey,Republic of Ireland,56,ST
B. Djimsiti,Switzerland,56,CB
L. Byrne,Republic of Ireland,56,"LB, CB"
J. Sinnott,England,56,"CM, CDM"
A. Palma,Italy,56,CM
R. Gagliardini,Italy,56,CM
N. Poulsen,Denmark,56,CM
B. Abbott,England,56,CM
H. Bonmann,Germany,56,GK
J. Lumley,England,56,GK
A. Martín Arias,Argentina,56,GK
E. Vidal,Argentina,56,ST
C. Flórez,Colombia,56,"LB, CB"
C. Jahraldo-Martin,Antigua & Barbuda,56,ST
B. Ben Daoud,France,56,LW
N. Losada,Argentina,56,GK
T. Bobek,France,56,RB
L. Chetti,Argentina,56,RW
S. Fernández,Chile,56,CB
S. Giordana,Argentina,56,ST
M. Stryjek,Poland,56,GK
L. Lozoya,Mexico,56,LB
I. Aydın,Turkey,56,CM
H. Cinemre,Turkey,56,CB
I. Bezdenezhnykh,Russia,56,CM
S. Jeffers,England,56,"ST, RM"
G. Barker,England,56,ST
R. Sandnes,Norway,56,"LB, LM"
A. Buxton,England,56,"RB, LB, CB"
B. McNamee,Republic of Ireland,56,"CM, LM"
J. Stephens,England,56,GK
H. Guichard,France,56,GK
P. Kita,Poland,56,"ST, CAM"
J. Gibbons,England,56,"RM, LM"
J. Moore-Taylor,England,56,"CB, LB"
Q. Roberts,Canada,56,GK
Sergi Tienda,Spain,56,GK
M. Al Amri,Saudi Arabia,56,"LB, LM, RM"
D. Podleśny,Poland,56,GK
M. Kopczyński,Poland,56,"CDM, CM"
R. Alborno,Paraguay,56,"LB, LM"
J. Blyth,England,56,ST
B. Garuccio,Australia,56,"LB, LW"
E. Onuachu,Nigeria,56,ST
S. Evans,United States,56,CM
F. Tronêt,Sweden,56,"RW, LW"
C. Sukke,Norway,56,GK
S. Céspedes,Chile,56,RW
J. Rivas,France,56,ST
A. Vargas,Chile,56,ST
T. ten Den,Netherlands,56,CAM
Mediavilla,Spain,56,GK
F. Dornebusch,Germany,56,GK
J. Barrett Laursen,Denmark,56,"LB, LM"
C. Dummigan,Northern Ireland,56,RB
J. Dorow,Germany,56,ST
S. Mikalsen,Norway,56,"LB, LM"
S. Schwendinger,Austria,56,CDM
D. De Kegel,Belgium,56,RB
R. Huddart,England,56,GK
M. Darrieux,France,56,CDM
Sergio Pérez,Spain,56,GK
F. Grillo,Argentina,56,CB
J. Biada,Germany,56,CAM
C. Dawes,England,56,"ST, RM"
D. Schierl,Austria,56,GK
José Suarez,Spain,56,GK
A. Anagnostopoulos,Greece,56,GK
X. Mdaki,South Africa,56,CM
Bustinza,Spain,56,RB
Fábio Pala,Portugal,56,RB
E. Wearen,Republic of Ireland,56,"CAM, CM"
G. Bieszczad,Poland,56,GK
B. Neziroğluları,Turkey,56,LB
D. Ledwith,Republic of Ireland,56,"LB, LW, LM"
L. Lynch,Republic of Ireland,56,"CAM, CM"
S. Takazov,Russia,56,"RB, CB"
E. Dudouit,France,56,RB
T. Hopper,England,56,ST
G. Holohan,Republic of Ireland,56,"CM, RB"
D. Ragolle,Belgium,56,CDM
J. Joachim,France,56,ST
M. Ridgers,Scotland,56,GK
N. Chettri,India,56,"RB, LB"
L. Conlan,Northern Ireland,56,LB
T. Olufemi,England,56,"RB, LB"
J. Rasmussen,Denmark,56,LM
T. Burghuber,Austria,56,"LM, LB"
Nico,Spain,56,"CAM, CF"
E. Bellander,Sweden,56,ST
A. Pfingstner,Austria,56,CB
G. Mahau,Belgium,56,RM
Park Sun Joo,Korea Republic,56,"LW, LB, LM, LWB"
M. Medaglia,France,56,CM
T. Aasheim,Norway,56,RW
C. Rentería,Colombia,56,"CDM, CM"
S. Mosquera,Colombia,56,CB
R. Delgado,Colombia,56,CAM
D. Balanta,Colombia,56,RB
J. Rodríguez,Colombia,56,CM
S. Gonzalez,Argentina,56,CAM
M. Hofmann,Austria,56,CB
Sergio Llamas,Spain,56,"CM, CDM, CAM"
J. de Alba,Mexico,56,CB
J. Ledesma,Argentina,56,GK
O. Palmer,England,56,ST
F. Friday,Nigeria,56,ST
M. Pavelic,Austria,56,RB
D. Gerrar,England,56,GK
S. Emmanuello,Italy,56,CM
R. Quiñones,Colombia,56,RM
G. Kiltie,Scotland,56,"LM, RM, CM"
E. Causi,Switzerland,56,ST
K. Eriksen,Norway,56,ST
F. Betra,France,56,ST
Yang Hyung Mo,Korea Republic,56,GK
M. Zant,Germany,56,CB
D. McQueen,England,56,"ST, LM"
B. Kocabaş,Turkey,56,ST
M. Wostry,Austria,56,CB
T. Moore,England,56,RB
Iván Calero,Spain,56,CAM
W. Montoya,Argentina,56,RM
I. Chudin,Russia,56,CM
P. Köşnek,Turkey,56,"CM, LM, CAM"
I. Provedel,Italy,56,GK
K. Abel,Netherlands,56,GK
M. Aguilar,Chile,56,"LM, LW"
H. Mombela,France,56,CB
D. Lyness,England,56,GK
L. Tymiński,Poland,56,"CM, CDM, CAM"
S. Aydilek,Germany,56,ST
H. Handžić,Bosnia Herzegovina,56,ST
R. Williams,England,56,CM
S. Bain,Scotland,56,GK
D. Cawley,Republic of Ireland,56,"CM, CDM"
M. Da Silva,France,56,CM
G. Hossmann,Switzerland,56,"LB, RB"
M. Jeannin,France,56,GK
Y. Benedick,France,56,ST
D. Snedker,England,56,GK
E. Ehua,France,56,CDM
A. Fadel,Saudi Arabia,56,CM
T. Anderson,England,56,CB
H. Hafidi,Morocco,56,CDM
David Martín,Spain,56,ST
Bae Chun Suk,Korea Republic,56,ST
J. Maclaren,Australia,56,"ST, CAM"
Kwon Young Jin,Korea Republic,56,"RB, CDM, CB"
I. Christianson,United States,56,CM
M. Bustamante,Colombia,56,"CM, RM"
J. Muñoz,Chile,56,GK
O. Lund,Denmark,56,"RB, CB"
D. Arapov,Russia,56,GK
M. Schulze,Germany,56,GK
M. Müller,Germany,56,CB
J. Arrascaita,Bolivia,56,LM
Julio,Spain,56,GK
F. David,France,56,"CM, ST"
L. Franco,Mexico,56,LM
H. Bergdahl,Sweden,56,RB
F. Piñero,Argentina,56,CB
P. Regoli,Italy,56,"CM, RM"
M. Pinato,Italy,56,"RW, LM, CM"
R. Baas,Netherlands,56,CB
H. Sillerström,Sweden,56,CB
F. Ilarregui,Argentina,56,ST
L. Contin,Argentina,56,ST
S. Tracy,Republic of Ireland,56,"LM, LB"
W. Łuczak,Poland,56,"CDM, LM, RM, CAM"
S. McEleney,Northern Ireland,56,"CB, CDM"
Masó,Spain,56,"CDM, RB"
J. Keohane,Republic of Ireland,56,"CAM, CM, CF"
R. Mandanda,France,56,GK
S. Fomin,Russia,56,"CAM, CM, CF"
J. Day,England,56,GK
Z. Ansah,England,56,ST
J. Sampson,England,56,ST
J. Melling,Australia,56,"CDM, CM"
D. O'Leary,Republic of Ireland,56,CM
Y. Hamza,Saudi Arabia,56,"RB, RM"
K. Gutiérrez,Mexico,56,"LM, CM"
R. Steffen,Switzerland,56,"RM, LM, CAM"
F. Fallatah,Saudi Arabia,56,"CB, RB"
Royo,Spain,56,GK
D. McKain,England,56,CB
M. Lackner,Austria,56,"CDM, CB"
C. Elliott,England,56,"RM, ST"
L. Ricciardi,Italy,56,"LM, CDM"
S. Songani,Zimbabwe,56,"RM, ST"
W. Boyacá,Colombia,56,LM
C. Naumoff,Australia,56,"LM, ST"
S. Mensah,Ghana,56,"RB, CM"
R. Sandez,Mexico,56,"CM, CDM"
M. Abundiz,Mexico,56,ST
M. Nakamba,Zimbabwe,56,CAM
A. Batisse,France,56,"CB, CDM"
J. Silva,Chile,56,CAM
R. Erdem,Turkey,56,"RM, RB"
J. Ixtlahuac,Mexico,56,RM
K. Bülbül,Turkey,56,"CAM, ST, CF"
J. Portales,Mexico,56,RB
Borja,Spain,56,RB
Tena,Spain,56,"CDM, CM"
P. Henriques de Pinho,France,56,GK
Astray,Spain,56,CAM
A. Gordyushenko,Russia,56,CM
A. Sidenko,Russia,56,CM
G. Hoyte,Trinidad & Tobago,56,"RB, RM"
D. Winnard,England,56,"CB, RB"
G. Cummins,Republic of Ireland,56,ST
P. Murphy,England,56,"CM, RB"
D. McDermott,Republic of Ireland,56,"LM, CAM, RM"
M. Minesso,Italy,56,"CF, RW"
A. German,England,56,ST
I. Pineda,Mexico,56,LB
P. Mingoia,England,56,"LM, RM"
K. Hutton,Scotland,56,CM
B. Martella,Italy,56,"LB, CB"
R. Lopes,Republic of Ireland,56,"CB, CM"
S. Gannon,Republic of Ireland,56,RB
R. Gaffney,Republic of Ireland,56,ST
I. Al Zubaidi,Saudi Arabia,56,LB
J. Duncan,Australia,56,GK
A. Al Salem,Saudi Arabia,56,"CAM, LM"
J. Hare,England,56,"CDM, CB, RB"
A. Arena,United States,56,"CB, LB"
L. Fioravanti,Argentina,56,CM
T. Figueroa,Argentina,56,ST
E. Kondogbia,Central African Rep.,56,ST
R. Lugo Martinez,Paraguay,56,CM
M. Bazán,Argentina,56,RB
E. Torregrossa,Italy,56,ST
A. Lind,Norway,56,ST
L. López,Mexico,56,CM
J. Boy,France,56,CM
N. Oroz,Argentina,56,LM
Y. Kırdal,Turkey,56,GK
I. Krutov,Russia,56,RM
M. Asenjo,Argentina,56,ST
S. Jhingan,India,56,CB
R. Völkl,Austria,56,"CDM, CB, CM"
K. Eryüksel,Turkey,56,"RW, LW"
A. Razzitti,Italy,56,ST
J. Meza,Mexico,56,CM
C. Escobedo,Mexico,56,CM
André,Brazil,56,"CAM, LM, RM"
A. Demchenko,Russia,56,"LB, LM"
C. Bedia,Ivory Coast,56,ST
L. Joyce,England,56,"CM, CDM"
T. Jaiteh,Gambia,56,"CM, CDM"
A. Pepa,Norway,56,"RB, CB"
B. Nebihi,Germany,56,"ST, CF"
E. Sinclair,England,56,ST
K. Erdoğan,Turkey,56,GK
G. Sava,Italy,56,GK
S. Kosiorowski,Poland,56,GK
A. Gray,England,56,"ST, RM"
L. Tankulic,Germany,56,ST
D. Alfei,Wales,56,RB
Yong Hyun Jin,Korea Republic,56,"RB, CB, LB"
R. McBride,Republic of Ireland,56,CB
G. Brennan,Republic of Ireland,56,"LM, RM, CM"
V. Černiauskas,Lithuania,56,GK
B. Potts,England,56,"CM, CDM, RB"
A. Al Shereaf,Saudi Arabia,56,"RB, CM, RM, CB"
D. Schöpf,Austria,56,"CM, RM"
J. Lalpekhlua,India,56,ST
M. Hadj Saïd,Tunisia,56,"CDM, CM, CAM"
R. Ramallo,Bolivia,56,ST
Son Jeong Hyeon,Korea Republic,56,GK
A. Padilla,Colombia,56,ST
G. Stewart,Scotland,56,"ST, LM"
B. Ouattara,Ivory Coast,56,CB
A. Marriott,England,56,ST
C. Henao,Colombia,56,CB
D. Pozzebon,Italy,56,ST
A. Campion,France,56,ST
D. Cerón,Chile,56,CB
R. Gilmartin,Republic of Ireland,56,GK
S. Duggan,Republic of Ireland,56,CM
G. Saunders,England,56,CM
S. Beattie,Republic of Ireland,56,"ST, RM, RB"
Han Il Koo,Korea Republic,56,GK
Lee Sang Hee,Korea Republic,56,CB
J. Mountney,Republic of Ireland,56,"CM, CAM"
M. Al Qahtani,Saudi Arabia,56,RB
A. Hamsal,Saudi Arabia,56,"RB, RM"
K. Nasser,Saudi Arabia,56,GK
M. Blomqvist-Zampi,Sweden,56,ST
V. Castillo,Colombia,56,"CM, CDM"
C. Santis,Chile,56,GK
M. Al Dahi,Saudi Arabia,56,"LM, RM, CAM, CDM"
Saúl,Spain,56,"LB, LM"
Mario,Spain,56,CB
A. Thorleifsson,Sweden,56,ST
N. Das,India,56,LB
T. Božić,Croatia,56,CB
P. Moskwik,Poland,56,"ST, LM, LB"
N. Atangana,France,56,"CDM, CM"
S. El Bekri,France,56,CAM
B. Saavedra,Chile,56,CB
C. Trueman,England,56,GK
A. Öztürk,Turkey,56,ST
A. Parrish,England,56,"RB, CB"
A. Osman,Ghana,56,"CM, CDM"
Hong Jeong Nam,Korea Republic,56,GK
D. Mohamed,France,56,ST
G. Kavanagh,Republic of Ireland,56,CB
S. Sortevik,Norway,56,"LM, LB"
B. Al Anzi,Saudi Arabia,56,CAM
M. Jahfali,Saudi Arabia,56,CB
W. Mena,Colombia,56,"ST, CAM"
M. Sim,Australia,56,"LB, LM"
D. Murillo,Colombia,56,LB
W. Girón,Colombia,56,ST
Jesús García,Spain,56,CB
J. Silva,Chile,56,CM
M. Díaz,Uruguay,56,LB
R. Atkinson,England,56,CB
C. Andrew,England,56,ST
F. Moran,Mexico,56,GK
R. Tait,Scotland,56,RB
A. Rishani,Saudi Arabia,56,CDM
J. Al Dosari,Saudi Arabia,56,CB
L. Bielák,Slovakia,56,"CB, CDM, RB"
E. Marxen,Denmark,56,"LB, LM"
C. Platt,England,56,ST
S. Collis,England,56,GK
M. Thomsen,Denmark,56,"CDM, CM"
L. Pause,United States,56,"CM, RB"
R. Ravenhill,England,56,"CM, CDM"
G. Ainsworth,England,56,"RM, CM"
L. Eriksen,Norway,56,"RB, LB"
D. O'Brien,Republic of Ireland,56,ST
S. Robinson,Republic of Ireland,56,CM
S. Brandner,Austria,56,GK
L. Kearney,Republic of Ireland,56,"LM, LW, CM"
A. Lindberg,Sweden,56,GK
S. Oji,England,56,CB
D. Pender,Republic of Ireland,56,"RB, LB"
D. Crow,England,56,ST
S. Sjanic,Sweden,56,GK
K. Sola,Norway,56,"LB, CB"
A. Lawless,Wales,56,"CM, LM, RM, RB"
F. Sulmoni,Switzerland,56,"CB, CDM"
D. Ventre,England,56,"CM, RB, CDM"
I. Necevski,Australia,56,GK
E. Domaschke,Germany,56,GK
M. Débonnaire,Switzerland,56,GK
R. Taylor,England,56,"LWB, LM, LB"
C. Miranda,India,56,"LM, LW, RM, CAM"
D. Kelly,Republic of Ireland,56,ST
L. Minshull,England,56,"CM, CAM, CDM"
Bae Seul Kee,Korea Republic,56,CB
A. Al Boabeed,Saudi Arabia,56,"CAM, ST"
A. Marconi,Italy,56,"RB, RM, CM"
B. Maodah,Saudi Arabia,56,"CAM, RM"
D. Franco,India,56,RB
F. Fernandes,India,56,"RM, RW, CAM"
C. Escudero,Chile,56,"CM, RM"
N. Torres,Colombia,56,CM
E. Viáfara,Colombia,56,ST
J. Muñoz,Colombia,56,CAM
C. Chávez,Colombia,56,GK
R. Lafayette,England,56,ST
F. Díaz,Chile,56,"LM, CM"
A. Pereira,Belgium,55,"CAM, CM"
S. Kilic,France,55,"CM, CAM"
B. Purrington,England,55,LB
D. Alli,England,55,"CDM, CAM"
J. Onomah,England,55,CAM
A. Cerri,Italy,55,ST
S. Matthews,England,55,"CM, RM"
A. Partipilo,Italy,55,"RM, RW"
T. Harvey,England,55,"CAM, CM, ST"
J. Gomez,England,55,"CB, RB, LB"
M. Akarslan,Turkey,55,CM
S. Rebenko,Russia,55,CB
C. Mahoney,England,55,"CAM, LM"
Lee Kwang Hyuk,Korea Republic,55,"LW, RW, RM, LM"
Z. Pfeffer,United States,55,CM
O. Bernal,Mexico,55,RB
D. Malhue,Chile,55,RW
V. Aggelopoulos,Greece,55,"CDM, CM"
Y. De Maeyer,Belgium,55,CB
J. Bowen,England,55,ST
J. Anderson,England,55,CM
